2026/07/10 14:12:08.357, 6, 18.09, 180, 0
2026/07/10 14:12:10.374, 6, 21.11, 180, 0
2026/07/10 14:12:12.374, 6, 15.23, 180, 0
2026/07/10 14:12:14.375, 6, 15.80, 180, 0
2026/07/10 14:12:16.375, 6, 15.89, 180, 0
2026/07/10 14:12:18.376, 8, 21.94, 180, 0
2026/07/10 14:12:20.376, 8, 15.93, 180, 0
2026/07/10 14:12:22.377, 8, 15.81, 180, 0
2026/07/10 14:12:24.377, 8, 15.58, 180, 0
2026/07/10 14:12:26.377, 8, 15.51, 180, 0
2026/07/10 14:12:28.377, 8, 15.60, 180, 0
2026/07/10 14:12:30.378, 8, 15.67, 180, 0
2026/07/10 14:12:32.378, 8, 15.84, 180, 0
2026/07/10 14:12:34.378, 8, 15.77, 180, 0
2026/07/10 14:12:36.379, 8, 16.08, 180, 0
2026/07/10 14:12:38.379, 8, 15.81, 180, 0
2026/07/10 14:12:40.379, 8, 16.07, 180, 0
2026/07/10 14:12:42.379, 8, 15.67, 180, 0
2026/07/10 14:12:44.380, 8, 15.57, 180, 0
2026/07/10 14:12:46.380, 8, 15.40, 180, 0
