profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     148.425ms        78.84%     148.425ms       2.319ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     146.170ms        77.64%     146.170ms       2.284ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.948ms        21.75%      40.948ms     639.820us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.124ms        20.78%      39.124ms     305.655us           128  
                                     aten::index_select         1.13%       2.154ms         2.69%       5.103ms      19.935us       1.073ms         0.57%       1.073ms       4.192us           256  
                                            aten::copy_         1.54%       2.924ms         3.50%       6.640ms      14.822us     893.159us         0.47%     894.535us       1.997us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     868.218us         0.46%     868.218us       4.522us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     356.193us         0.19%     356.193us       2.783us           128  
                                              aten::mul         0.69%       1.301ms         1.10%       2.097ms      16.381us     288.542us         0.15%     288.542us       2.254us           128  
                                              aten::sum         0.39%     743.032us         0.60%       1.141ms      17.825us     284.062us         0.15%     284.062us       4.438us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     284.062us         0.15%     284.062us       4.438us            64  
                                             aten::silu         0.45%     853.705us         0.71%       1.339ms      20.929us     260.125us         0.14%     260.125us       4.064us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     260.125us         0.14%     260.125us       4.064us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.927us         0.11%     204.927us       3.202us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.025us         0.10%     193.025us       3.016us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     189.056us         0.10%     189.056us       1.477us           128  
                                            aten::where         0.56%       1.070ms         1.08%       2.056ms      16.065us     178.754us         0.09%     178.754us       1.397us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.754us         0.09%     178.754us       1.397us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.183us         0.09%     173.183us       2.706us            64  
