profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        1.227s       287.60%        1.227s      19.171ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us        1.191s       279.15%        1.191s      18.607ms            64  
                                            aten::copy_         0.91%      11.204ms        31.09%     383.642ms     352.612us     354.636ms        83.13%     354.636ms     325.952us          1088  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     353.361ms        82.83%     353.361ms       1.104ms           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      62.990ms        14.77%      62.990ms     492.112us           128  
                                     aten::index_select        25.58%     315.737ms        27.01%     333.374ms     274.156us       2.944ms         0.69%       2.944ms       2.421us          1216  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.184ms         0.51%       2.184ms       4.265us           512  
                                          aten::nonzero         0.78%       9.579ms         1.70%      21.005ms      82.051us       1.717ms         0.40%       1.717ms       6.706us           256  
                                            aten::index         0.56%       6.958ms         1.63%      20.154ms      62.981us     990.490us         0.23%       1.829ms       5.716us           320  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     760.574us         0.18%     760.574us       5.942us           128  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     555.555us         0.13%     555.555us       2.170us           256  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us     524.954us         0.12%     524.954us       2.051us           256  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     461.021us         0.11%     461.021us       3.602us           128  
                                              aten::sum         0.15%       1.807ms         0.21%       2.536ms      39.623us     426.846us         0.10%     426.846us       6.669us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     426.846us         0.10%     426.846us       6.669us            64  
                                 aten::_index_put_impl_         0.09%       1.168ms         0.17%       2.090ms      32.661us     422.265us         0.10%     422.265us       6.598us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     422.265us         0.10%     422.265us       6.598us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     398.977us         0.09%     398.977us       3.117us           128  
                                             aten::sort         0.31%       3.838ms         1.10%      13.546ms     105.830us     375.967us         0.09%     769.399us       6.011us           128  
