profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     136.964ms        77.51%     136.964ms       2.140ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     134.599ms        76.17%     134.599ms       2.103ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.947ms        23.17%      40.947ms     639.799us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.128ms        22.14%      39.128ms     305.688us           128  
                                     aten::index_select         1.15%       2.058ms         2.75%       4.904ms      19.156us       1.074ms         0.61%       1.074ms       4.195us           256  
                                            aten::copy_         1.61%       2.874ms         3.74%       6.676ms      14.901us     891.064us         0.50%     892.408us       1.992us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     869.343us         0.49%     869.343us       4.528us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     356.223us         0.20%     356.223us       2.783us           128  
                                              aten::mul         0.73%       1.302ms         1.17%       2.086ms      16.298us     288.257us         0.16%     288.257us       2.252us           128  
                                              aten::sum         0.40%     722.210us         0.62%       1.104ms      17.250us     282.970us         0.16%     282.970us       4.421us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     282.970us         0.16%     282.970us       4.421us            64  
                                             aten::silu         0.48%     859.911us         0.75%       1.344ms      21.006us     259.839us         0.15%     259.839us       4.060us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     259.839us         0.15%     259.839us       4.060us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.607us         0.12%     204.607us       3.197us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     191.587us         0.11%     191.587us       2.994us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     189.209us         0.11%     189.209us       1.478us           128  
                                            aten::where         0.59%       1.055ms         1.12%       1.993ms      15.573us     178.723us         0.10%     178.723us       1.396us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.723us         0.10%     178.723us       1.396us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.440us         0.10%     173.440us       2.710us            64  
