profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     855.930ms       440.61%     855.930ms      26.748ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     810.783ms       417.37%     810.783ms      25.337ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     595.107ms       306.35%     595.107ms      18.597ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     159.225ms        81.97%     159.225ms       4.976ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      31.753ms        16.35%      31.753ms     496.140us            64  
                                            aten::copy_         0.69%       5.884ms         1.71%      14.654ms      28.621us     871.995us         0.45%     871.995us       1.703us           512  
                                     aten::index_select         0.32%       2.737ms         0.63%       5.437ms      56.633us     501.726us         0.26%     501.726us       5.226us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     387.871us         0.20%     387.871us       6.060us            64  
                                              aten::sum         0.60%       5.180ms         1.12%       9.624ms     100.249us     386.721us         0.20%     537.248us       5.596us            96  
                                              aten::mul         0.40%       3.387ms         0.62%       5.327ms      27.743us     364.930us         0.19%     364.930us       1.901us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     341.406us         0.18%     341.406us       3.556us            96  
                                            aten::clamp         0.17%       1.481ms         0.26%       2.237ms      34.947us     216.446us         0.11%     216.446us       3.382us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     216.446us         0.11%     216.446us       3.382us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     210.560us         0.11%     210.560us       3.290us            64  
                                              aten::add         0.26%       2.247ms         0.38%       3.266ms      34.026us     191.327us         0.10%     191.327us       1.993us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     176.161us         0.09%     176.161us       5.505us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     150.527us         0.08%     150.527us       2.352us            64  
                                              aten::any         0.09%     792.609us         0.14%       1.205ms      37.646us     132.797us         0.07%     132.797us       4.150us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     132.797us         0.07%     132.797us       4.150us            32  
