profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     152.531ms       220.23%     152.531ms       2.383ms            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      60.767ms        87.74%      60.767ms     474.745us           128  
                                     aten::index_select         3.95%       6.859ms         8.86%      15.408ms      26.750us       2.580ms         3.73%       2.580ms       4.480us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.843ms         2.66%       1.843ms       4.115us           448  
                                            aten::copy_         2.61%       4.530ms         6.22%      10.810ms      18.768us       1.152ms         1.66%       1.152ms       2.000us           576  
                                          aten::nonzero         3.45%       6.004ms        15.57%      27.064ms     211.437us     864.728us         1.25%     864.728us       6.756us           128  
                                            aten::index         2.70%       4.695ms         4.27%       7.424ms      38.667us     793.319us         1.15%     793.319us       4.132us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     737.091us         1.06%     737.091us       5.759us           128  
                                              aten::sum         0.99%       1.727ms         1.40%       2.434ms      38.037us     416.129us         0.60%     416.129us       6.502us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     416.129us         0.60%     416.129us       6.502us            64  
                                 aten::_index_put_impl_         0.70%       1.212ms         1.31%       2.270ms      35.468us     409.633us         0.59%     409.633us       6.401us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     409.633us         0.59%     409.633us       6.401us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     395.966us         0.57%     395.966us       3.093us           128  
                                             aten::sort         1.36%       2.357ms         4.92%       8.558ms     133.714us     364.030us         0.53%     744.913us      11.639us            64  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     364.030us         0.53%     364.030us       5.688us            64  
                                      aten::index_copy_         0.77%       1.347ms         1.22%       2.128ms      33.253us     350.077us         0.51%     350.077us       5.470us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     350.077us         0.51%     350.077us       5.470us            64  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     298.176us         0.43%     298.176us       2.330us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     291.996us         0.42%     291.996us       2.281us           128  
