profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     121.696us         0.03%     121.696us       1.902us            64  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     117.696us         0.03%     117.696us       1.839us            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     109.312us         0.03%     109.312us       1.708us            64  
                                            aten::fill_         0.02%     632.527us         0.05%       1.298ms      20.274us      95.166us         0.02%      95.166us       1.487us            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      95.166us         0.02%      95.166us       1.487us            64  
                                Activity Buffer Request         0.01%     174.518us         0.01%     174.518us     174.518us       1.631us         0.00%       1.631us       1.631us             1  
                                         e4b::p66.token         0.08%       1.980ms       100.00%        2.549s     637.158ms       0.000us         0.00%     331.836ms      82.959ms             4  
                                         e4b::p66.layer         2.99%      76.117ms        99.92%        2.547s      39.791ms       0.000us         0.00%     331.836ms       5.185ms            64  
                                           aten::select         0.20%       4.975ms         0.27%       6.858ms       7.620us       0.000us         0.00%       0.000us       0.000us           900  
                                       aten::as_strided         0.17%       4.219ms         0.17%       4.219ms       1.541us       0.000us         0.00%       0.000us       0.000us          2738  
                                        aten::unsqueeze         0.04%       1.098ms         0.05%       1.276ms       5.024us       0.000us         0.00%       0.000us       0.000us           254  
                                               aten::to         0.26%       6.521ms        15.69%     400.004ms     196.273us       0.000us         0.00%     318.844ms     156.449us          2038  
                                          aten::reshape         0.07%       1.721ms         0.11%       2.824ms       3.187us       0.000us         0.00%       0.000us       0.000us           886  
                                             aten::view         0.13%       3.415ms         0.13%       3.415ms       2.995us       0.000us         0.00%       0.000us       0.000us          1140  
                                            aten::empty         0.65%      16.604ms         0.65%      16.604ms       4.594us       0.000us         0.00%       0.000us       0.000us          3614  
                                          aten::resize_         0.34%       8.786ms         0.34%       8.786ms       3.857us       0.000us         0.00%       0.000us       0.000us          2278  
                                       cudaLaunchKernel         1.91%      48.677ms         1.91%      48.677ms      11.177us       0.000us         0.00%       0.000us       0.000us          4355  
                                            aten::zeros         0.01%     355.487us         0.09%       2.361ms      36.891us       0.000us         0.00%      95.166us       1.487us            64  
                                            aten::zero_         0.01%     318.437us         0.06%       1.616ms      25.250us       0.000us         0.00%      95.166us       1.487us            64  
                                    cudaPeekAtLastError         0.01%     244.897us         0.01%     244.897us       0.120us       0.000us         0.00%       0.000us       0.000us          2040  
                                        cudaMemcpyAsync        14.06%     358.298ms        14.06%     358.298ms     282.124us       0.000us         0.00%       0.000us       0.000us          1270  
                                  cudaStreamSynchronize         0.14%       3.649ms         0.14%       3.649ms       5.737us       0.000us         0.00%       0.000us       0.000us           636  
                                 cudaDeviceGetAttribute         0.02%     534.934us         0.02%     534.934us       0.654us       0.000us         0.00%       0.000us       0.000us           818  
                                                aten::t         0.02%     593.241us         0.09%       2.210ms       8.634us       0.000us         0.00%       0.000us       0.000us           256  
                                        aten::transpose         0.05%       1.212ms         0.06%       1.617ms       6.317us       0.000us         0.00%       0.000us       0.000us           256  
                                             aten::set_         0.04%       1.018ms         0.04%       1.018ms       3.976us       0.000us         0.00%       0.000us       0.000us           256  
                                          aten::argsort         0.02%     539.684us         0.77%      19.684ms     156.222us       0.000us         0.00%       1.414ms      11.224us           126  
                                  cudaFuncGetAttributes         0.03%     679.924us         0.03%     679.924us       6.238us       0.000us         0.00%       0.000us       0.000us           109  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.02%     480.293us         0.02%     480.293us       2.044us       0.000us         0.00%       0.000us       0.000us           235  
                                             aten::item         0.02%     430.781us         0.28%       7.155ms      56.783us       0.000us         0.00%     167.941us       1.333us           126  
                                     aten::resolve_conj         0.01%     223.575us         0.01%     223.575us       0.579us       0.000us         0.00%       0.000us       0.000us           386  
                                      aten::resolve_neg         0.00%      86.113us         0.00%      86.113us       0.223us       0.000us         0.00%       0.000us       0.000us           386  
