profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.token         0.00%       0.000us         0.00%       0.000us       0.000us     341.961ms        99.99%     341.961ms      85.490ms             4  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     300.629ms        87.91%     300.629ms       4.697ms            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.272ms        11.48%      39.272ms     306.816us           128  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     516.420us         0.15%     516.420us       4.035us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     284.002us         0.08%     284.002us       2.219us           128  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     207.328us         0.06%     207.328us       3.239us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     191.142us         0.06%     191.142us       2.987us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     174.847us         0.05%     174.847us       2.732us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     168.798us         0.05%     168.798us       1.241us           136  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     166.172us         0.05%     166.172us       2.596us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     136.355us         0.04%     136.355us       2.131us            64  
                                         e4b::p66.input         0.00%       0.000us         0.00%       0.000us       0.000us     106.528us         0.03%     106.528us      26.632us             4  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      86.619us         0.03%      86.619us       1.353us            64  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      85.244us         0.02%      85.244us       1.332us            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      66.241us         0.02%      66.241us       1.035us            64  
                                            aten::copy_         0.03%     101.706us         0.19%     662.436us      82.804us      13.567us         0.00%      15.583us       1.948us             8  
                                Activity Buffer Request         0.05%     186.420us         0.05%     186.420us     186.420us       2.016us         0.00%       2.016us       2.016us             1  
                                         e4b::p66.token         0.07%     234.577us         0.88%       3.023ms     755.731us       0.000us         0.00%      15.583us       3.896us             4  
                                         e4b::p66.input         0.08%     287.588us         0.30%       1.042ms     260.462us       0.000us         0.00%      15.583us       3.896us             4  
                                           aten::select         0.02%      67.190us         0.03%      86.038us       7.170us       0.000us         0.00%       0.000us       0.000us            12  
                                       aten::as_strided         0.01%      22.756us         0.01%      22.756us       1.138us       0.000us         0.00%       0.000us       0.000us            20  
                                        aten::unsqueeze         0.01%      25.197us         0.01%      29.105us       3.638us       0.000us         0.00%       0.000us       0.000us             8  
                                        cudaMemcpyAsync         0.11%     374.310us         0.11%     374.310us      46.789us       0.000us         0.00%       0.000us       0.000us             8  
                                  cudaStreamIsCapturing         0.00%       4.939us         0.00%       4.939us       1.235us       0.000us         0.00%       0.000us       0.000us             4  
                                        cudaGraphLaunch         0.51%       1.741ms         0.51%       1.741ms     435.286us       0.000us         0.00%       0.000us       0.000us             4  
                                   cudaDriverGetVersion         0.00%       0.419us         0.00%       0.419us       0.105us       0.000us         0.00%       0.000us       0.000us             4  
                                     aten::resolve_conj         0.00%       1.090us         0.00%       1.090us       0.273us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       0.494us         0.00%       0.494us       0.124us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize        99.11%     340.422ms        99.11%     340.422ms     170.211ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 343.470ms
Self CUDA time total: 341.985ms
