profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     296.561ms        88.16%     296.561ms       4.634ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     294.132ms        87.44%     294.132ms       4.596ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.087ms        12.21%      41.087ms     641.984us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.258ms        11.67%      39.258ms     306.703us           128  
                                     aten::index_select         0.70%       2.383ms         5.06%      17.104ms      66.813us       1.076ms         0.32%       1.092ms       4.264us           256  
                                            aten::copy_         0.93%       3.143ms         2.13%       7.217ms      16.109us     896.862us         0.27%     898.270us       2.005us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     870.657us         0.26%     870.657us       4.535us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     357.855us         0.11%     357.855us       2.796us           128  
                                              aten::mul         0.44%       1.486ms         0.70%       2.371ms      18.520us     289.470us         0.09%     289.470us       2.261us           128  
                                              aten::sum         0.26%     866.573us         0.38%       1.293ms      20.202us     284.159us         0.08%     284.159us       4.440us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     284.159us         0.08%     284.159us       4.440us            64  
                                             aten::silu         0.28%     958.793us         0.45%       1.517ms      23.710us     260.223us         0.08%     260.223us       4.066us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     260.223us         0.08%     260.223us       4.066us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.633us         0.06%     205.633us       3.213us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.281us         0.06%     193.281us       3.020us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     190.078us         0.06%     190.078us       1.485us           128  
                                            aten::where         0.36%       1.221ms         0.69%       2.328ms      18.188us     179.620us         0.05%     179.620us       1.403us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.620us         0.05%     179.620us       1.403us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.918us         0.05%     173.918us       2.717us            64  
