profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     669.013ms       380.75%     669.013ms      20.907ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     633.139ms       360.33%     633.139ms      19.786ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     450.721ms       256.51%     450.721ms      14.085ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     147.313ms        83.84%     147.313ms       4.604ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      25.889ms        14.73%      25.889ms     404.523us            64  
                                            aten::copy_         0.77%       5.187ms         1.76%      11.789ms      23.026us     669.271us         0.38%     669.271us       1.307us           512  
                                     aten::index_select         0.28%       1.904ms         0.57%       3.825ms      39.844us     401.848us         0.23%     401.848us       4.186us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     314.652us         0.18%     314.652us       4.916us            64  
                                              aten::sum         0.52%       3.454ms         0.94%       6.326ms      65.895us     293.754us         0.17%     402.936us       4.197us            96  
                                              aten::mul         0.40%       2.667ms         0.62%       4.178ms      21.763us     271.926us         0.15%     271.926us       1.416us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     263.868us         0.15%     263.868us       2.749us            96  
                                            aten::clamp         0.19%       1.251ms         0.28%       1.878ms      29.348us     163.967us         0.09%     163.967us       2.562us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     163.967us         0.09%     163.967us       2.562us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     157.822us         0.09%     157.822us       2.466us            64  
                                              aten::add         0.23%       1.525ms         0.35%       2.361ms      24.592us     147.392us         0.08%     147.392us       1.535us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     135.932us         0.08%     135.932us       4.248us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     109.182us         0.06%     109.182us       1.706us            64  
                                              aten::any         0.10%     693.709us         0.16%       1.065ms      33.292us     101.179us         0.06%     101.179us       3.162us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     101.179us         0.06%     101.179us       3.162us            32  
