profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      49.722ms       111.36%      49.722ms     776.908us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      41.437ms        92.81%      41.437ms     323.729us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us       9.255ms        20.73%       9.255ms     144.603us            64  
                                     aten::index_select         4.04%       2.530ms         9.54%       5.978ms      23.351us       1.080ms         2.42%       1.080ms       4.217us           256  
                                            aten::copy_         5.37%       3.364ms        12.24%       7.667ms      17.114us     878.030us         1.97%     879.407us       1.963us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     865.252us         1.94%     865.252us       4.507us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     374.045us         0.84%     374.045us       2.922us           128  
                                              aten::mul         2.46%       1.538ms         3.95%       2.474ms      19.326us     301.665us         0.68%     301.665us       2.357us           128  
                                              aten::sum         1.47%     918.397us         2.26%       1.415ms      22.106us     300.570us         0.67%     300.570us       4.696us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     300.570us         0.67%     300.570us       4.696us            64  
                                             aten::silu         1.59%     997.912us         2.53%       1.582ms      24.723us     268.251us         0.60%     268.251us       4.191us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     268.251us         0.60%     268.251us       4.191us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     214.365us         0.48%     214.365us       3.349us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     195.006us         0.44%     195.006us       3.047us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     190.494us         0.43%     190.494us       2.976us            64  
                                            aten::where         2.00%       1.251ms         3.84%       2.406ms      18.800us     187.869us         0.42%     187.869us       1.468us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     187.869us         0.42%     187.869us       1.468us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     180.449us         0.40%     180.449us       2.820us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     145.272us         0.33%     145.272us       1.135us           128  
