profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     862.880ms       348.48%     862.880ms      13.483ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     721.773ms       291.49%     721.773ms      11.278ms            64  
                                            aten::copy_         1.79%      15.762ms        23.07%     202.828ms     126.768us     167.340ms        67.58%     167.340ms     104.587us          1600  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     164.971ms        66.62%     164.971ms     515.533us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      67.393ms        27.22%      67.393ms     263.255us           256  
                                     aten::index_select        18.40%     161.757ms        21.18%     186.245ms     103.931us       4.354ms         1.76%       4.354ms       2.430us          1792  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       3.282ms         1.33%       3.282ms       3.419us           960  
                                          aten::nonzero         1.13%       9.944ms         2.82%      24.784ms      96.813us       1.755ms         0.71%       1.755ms       6.854us           256  
                                            aten::index         1.68%      14.748ms         3.40%      29.881ms      66.698us       1.638ms         0.66%       2.471ms       5.516us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.071ms         0.43%       1.071ms       4.185us           256  
                                 aten::_index_put_impl_         0.26%       2.323ms         0.48%       4.221ms      32.979us     835.805us         0.34%     835.805us       6.530us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     835.805us         0.34%     835.805us       6.530us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     801.242us         0.32%     801.242us       3.130us           256  
                                             aten::sort         0.65%       5.757ms         2.24%      19.655ms     102.369us     728.192us         0.29%       1.523ms       7.934us           192  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     728.192us         0.29%     728.192us       5.779us           126  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     609.382us         0.25%     609.382us       2.380us           256  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     608.196us         0.25%     608.196us       1.584us           384  
                                      aten::index_copy_         0.30%       2.634ms         0.47%       4.172ms      32.593us     600.703us         0.24%     600.703us       4.693us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     600.703us         0.24%     600.703us       4.693us           128  
