profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                              aten::_local_scalar_dense         0.16%       1.350ms        25.72%     210.528ms       6.579ms      35.424us         0.01%      35.424us       1.107us            32  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      35.424us         0.01%      35.424us       1.107us            32  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      34.302us         0.01%      34.302us       0.536us            64  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      33.916us         0.01%      33.916us       1.060us            32  
                                    e4b::p66.invalidate         0.00%       0.000us         0.00%       0.000us       0.000us      16.994us         0.01%      16.994us       0.531us            32  
                                         e4b::p66.token         0.14%       1.166ms        99.17%     811.903ms     202.976ms       0.000us         0.00%       3.275ms     818.859us             4  
                                         e4b::p66.layer         2.96%      24.251ms        99.03%     810.737ms      25.336ms       0.000us         0.00%       3.275ms     102.357us            32  
                                           aten::select         0.15%       1.253ms         0.19%       1.596ms       6.139us       0.000us         0.00%       0.000us       0.000us           260  
                                       aten::as_strided         0.10%     829.005us         0.10%     829.005us       1.429us       0.000us         0.00%       0.000us       0.000us           580  
                                        aten::unsqueeze         0.04%     319.626us         0.05%     381.983us       3.979us       0.000us         0.00%       0.000us       0.000us            96  
                                          aten::reshape         0.04%     316.387us         0.09%     733.765us       7.643us       0.000us         0.00%       0.000us       0.000us            96  
                                             aten::view         0.05%     417.378us         0.05%     417.378us       4.348us       0.000us         0.00%       0.000us       0.000us            96  
                                               aten::to         0.08%     648.709us         1.03%       8.393ms      17.486us       0.000us         0.00%     584.441us       1.218us           480  
                                Activity Buffer Request         0.02%     148.052us         0.02%     148.052us     148.052us       0.000us         0.00%       0.000us       0.000us             1  
                                  cudaStreamIsCapturing         0.02%     152.174us         0.02%     152.174us       2.378us       0.000us         0.00%       0.000us       0.000us            64  
                                       cudaLaunchKernel         1.51%      12.381ms         1.51%      12.381ms      11.380us       0.000us         0.00%       0.000us       0.000us          1088  
                                       aten::is_nonzero         0.02%     156.800us        25.78%     211.037ms       6.595ms       0.000us         0.00%      35.424us       1.107us            32  
                                             aten::item         0.04%     352.494us        25.76%     210.881ms       6.590ms       0.000us         0.00%      35.424us       1.107us            32  
