profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        1.439s       312.39%        1.439s      22.484ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us        1.397s       303.31%        1.397s      21.830ms            64  
                                            aten::copy_         0.92%      13.355ms        29.41%     426.584ms     392.081us     388.652ms        84.37%     388.652ms     357.217us          1088  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     387.377ms        84.10%     387.377ms       1.211ms           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      62.998ms        13.68%      62.998ms     492.174us           128  
                                     aten::index_select        28.62%     415.032ms        29.98%     434.761ms     357.533us       2.944ms         0.64%       2.944ms       2.421us          1216  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.184ms         0.47%       2.184ms       4.265us           512  
                                          aten::nonzero         0.72%      10.383ms         1.61%      23.308ms      91.046us       1.715ms         0.37%       1.715ms       6.699us           256  
                                            aten::index         0.57%       8.253ms         1.56%      22.585ms      70.579us     990.040us         0.21%       1.827ms       5.710us           320  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     760.572us         0.17%     760.572us       5.942us           128  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     556.061us         0.12%     556.061us       2.172us           256  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us     525.179us         0.11%     525.179us       2.051us           256  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     460.794us         0.10%     460.794us       3.600us           128  
                                              aten::sum         0.14%       1.962ms         0.19%       2.804ms      43.816us     426.687us         0.09%     426.687us       6.667us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     426.687us         0.09%     426.687us       6.667us            64  
                                 aten::_index_put_impl_         0.08%       1.226ms         0.15%       2.196ms      34.310us     422.716us         0.09%     422.716us       6.605us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     422.716us         0.09%     422.716us       6.605us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     399.074us         0.09%     399.074us       3.118us           128  
                                             aten::sort         0.28%       4.060ms         1.19%      17.291ms     135.088us     376.061us         0.08%     769.146us       6.009us           128  
