profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                              aten::_local_scalar_dense         0.58%       1.186ms        61.97%     127.196ms       3.975ms      25.347us         0.01%      25.347us       0.792us            32  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      25.347us         0.01%      25.347us       0.792us            32  
                                         e4b::p66.token         0.54%       1.104ms        98.07%     201.299ms      50.325ms       0.000us         0.00%       2.241ms     560.323us             4  
                                         e4b::p66.layer        10.59%      21.733ms        97.53%     200.196ms       6.256ms       0.000us         0.00%       2.241ms      70.040us            32  
                                           aten::select         0.28%     571.630us         0.33%     672.437us       5.094us       0.000us         0.00%       0.000us       0.000us           132  
                                       aten::as_strided         0.27%     549.105us         0.27%     549.105us       1.215us       0.000us         0.00%       0.000us       0.000us           452  
                                        aten::unsqueeze         0.16%     325.213us         0.19%     380.272us       3.961us       0.000us         0.00%       0.000us       0.000us            96  
                                          aten::reshape         0.14%     294.041us         0.32%     665.460us       6.932us       0.000us         0.00%       0.000us       0.000us            96  
                                             aten::view         0.18%     371.419us         0.18%     371.419us       3.869us       0.000us         0.00%       0.000us       0.000us            96  
                                               aten::to         0.25%     518.778us         2.78%       5.715ms      13.737us       0.000us         0.00%     365.342us       0.878us           416  
                                Activity Buffer Request         0.06%     121.085us         0.06%     121.085us     121.085us       0.000us         0.00%       0.000us       0.000us             1  
                                  cudaStreamIsCapturing         0.04%      76.047us         0.04%      76.047us       2.376us       0.000us         0.00%       0.000us       0.000us            32  
                                       cudaLaunchKernel         5.37%      11.032ms         5.37%      11.032ms       9.850us       0.000us         0.00%       0.000us       0.000us          1120  
                                       aten::is_nonzero         0.07%     148.485us        62.19%     127.643ms       3.989ms       0.000us         0.00%      25.347us       0.792us            32  
                                             aten::item         0.15%     298.618us        62.11%     127.495ms       3.984ms       0.000us         0.00%      25.347us       0.792us            32  
                                        cudaMemcpyAsync         1.00%       2.058ms         1.00%       2.058ms      21.436us       0.000us         0.00%       0.000us       0.000us            96  
                                  cudaStreamSynchronize        61.05%     125.314ms        61.05%     125.314ms       3.916ms       0.000us         0.00%       0.000us       0.000us            32  
                                         e4b::p66.fetch         5.58%      11.463ms        13.94%      28.612ms     894.121us       0.000us         0.00%     831.807us      25.994us            32  
