profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      52.877ms       125.11%      52.877ms     826.206us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.194ms        92.74%      39.194ms     306.206us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      26.489ms        62.67%      26.489ms     413.885us            64  
                                     aten::index_select         4.08%       3.876ms         9.33%       8.868ms      34.640us       1.033ms         2.44%       1.033ms       4.036us           256  
                                            aten::copy_         5.47%       5.197ms        12.17%      11.564ms      25.811us     837.689us         1.98%     839.065us       1.873us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     827.897us         1.96%     827.897us       4.312us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     355.738us         0.84%     355.738us       2.779us           128  
                                              aten::mul         2.61%       2.481ms         4.15%       3.940ms      30.783us     289.058us         0.68%     289.058us       2.258us           128  
                                              aten::sum         1.57%       1.491ms         2.32%       2.205ms      34.454us     285.505us         0.68%     285.505us       4.461us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     285.505us         0.68%     285.505us       4.461us            64  
                                             aten::silu         1.68%       1.596ms         2.54%       2.409ms      37.643us     259.709us         0.61%     259.709us       4.058us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     259.709us         0.61%     259.709us       4.058us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.439us         0.49%     205.439us       3.210us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     185.118us         0.44%     185.118us       2.892us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     183.745us         0.43%     183.745us       2.871us            64  
                                            aten::where         1.93%       1.837ms         3.75%       3.565ms      27.852us     179.302us         0.42%     179.302us       1.401us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.302us         0.42%     179.302us       1.401us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.280us         0.41%     173.280us       2.708us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     138.656us         0.33%     138.656us       1.083us           128  
