profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      75.704ms       157.46%      75.704ms       2.366ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      38.534ms        80.15%      38.534ms       1.204ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      31.750ms        66.04%      31.750ms     496.088us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      13.050ms        27.14%      13.050ms     407.800us            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       2.268ms         4.72%       2.268ms      70.876us            32  
                                            aten::copy_         4.07%       3.153ms         9.33%       7.224ms      14.109us     868.421us         1.81%     868.421us       1.696us           512  
                                     aten::index_select         1.89%       1.461ms         3.90%       3.018ms      31.437us     502.592us         1.05%     502.592us       5.235us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     388.799us         0.81%     388.799us       6.075us            64  
                                              aten::sum         2.36%       1.828ms         5.39%       4.178ms      43.524us     386.942us         0.80%     536.449us       5.588us            96  
                                              aten::mul         2.63%       2.036ms         4.40%       3.409ms      17.753us     363.485us         0.76%     363.485us       1.893us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     345.277us         0.72%     345.277us       3.597us            96  
                                            aten::clamp         1.25%     966.206us         1.92%       1.483ms      23.177us     216.769us         0.45%     216.769us       3.387us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     216.769us         0.45%     216.769us       3.387us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     210.398us         0.44%     210.398us       3.287us            64  
                                              aten::add         1.54%       1.195ms         2.46%       1.906ms      19.850us     193.056us         0.40%     193.056us       2.011us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     176.544us         0.37%     176.544us       5.517us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     149.507us         0.31%     149.507us       2.336us            64  
                                              aten::any         0.80%     620.725us         1.22%     947.789us      29.618us     132.515us         0.28%     132.515us       4.141us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     132.515us         0.28%     132.515us       4.141us            32  
