profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     139.496ms        76.35%     139.496ms       2.180ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     136.864ms        74.91%     136.864ms       2.139ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      44.612ms        24.42%      44.612ms     697.055us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      42.666ms        23.35%      42.666ms     333.325us           128  
                                     aten::index_select         2.09%       3.864ms         4.81%       8.897ms      34.755us       1.143ms         0.63%       1.143ms       4.465us           256  
                                            aten::copy_         2.63%       4.869ms         5.93%      10.970ms      24.486us     953.019us         0.52%     954.683us       2.131us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     922.783us         0.51%     922.783us       4.806us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     377.858us         0.21%     377.858us       2.952us           128  
                                              aten::mul         1.26%       2.335ms         1.97%       3.647ms      28.493us     308.895us         0.17%     308.895us       2.413us           128  
                                              aten::sum         0.78%       1.442ms         1.13%       2.097ms      32.760us     304.027us         0.17%     304.027us       4.750us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     304.027us         0.17%     304.027us       4.750us            64  
                                             aten::silu         0.79%       1.469ms         1.23%       2.275ms      35.541us     272.764us         0.15%     272.764us       4.262us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     272.764us         0.15%     272.764us       4.262us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     220.290us         0.12%     220.290us       3.442us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     205.404us         0.11%     205.404us       3.209us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     201.087us         0.11%     201.087us       1.571us           128  
                                            aten::where         1.06%       1.953ms         1.96%       3.623ms      28.301us     192.642us         0.11%     192.642us       1.505us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     192.642us         0.11%     192.642us       1.505us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     185.185us         0.10%     185.185us       2.894us            64  
