profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     929.684ms       281.77%     929.684ms      29.053ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     888.495ms       269.28%     888.495ms      27.765ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     551.125ms       167.04%     551.125ms      17.223ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     296.774ms        89.95%     296.774ms       9.274ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      30.076ms         9.12%      30.076ms     469.931us            64  
                                            aten::copy_         0.58%       5.395ms         1.35%      12.531ms      24.474us     824.799us         0.25%     824.799us       1.611us           512  
                                     aten::index_select         0.23%       2.180ms         0.46%       4.259ms      44.369us     478.111us         0.14%     478.111us       4.980us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     370.880us         0.11%     370.880us       5.795us            64  
                                              aten::sum         0.26%       2.464ms         0.59%       5.479ms      57.078us     364.866us         0.11%     505.343us       5.264us            96  
                                              aten::mul         0.27%       2.533ms         0.44%       4.087ms      21.289us     342.210us         0.10%     342.210us       1.782us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     323.265us         0.10%     323.265us       3.367us            96  
                                            aten::clamp         0.13%       1.167ms         0.19%       1.761ms      27.523us     204.035us         0.06%     204.035us       3.188us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     204.035us         0.06%     204.035us       3.188us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     198.338us         0.06%     198.338us       3.099us            64  
                                              aten::add         0.18%       1.701ms         0.27%       2.548ms      26.546us     180.927us         0.05%     180.927us       1.885us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     166.528us         0.05%     166.528us       5.204us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     140.477us         0.04%     140.477us       2.195us            64  
                                              aten::any         0.08%     714.998us         0.12%       1.071ms      33.484us     125.567us         0.04%     125.567us       3.924us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     125.567us         0.04%     125.567us       3.924us            32  
