profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      51.285ms        56.19%      51.285ms     801.334us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      49.173ms        53.88%      49.173ms     768.335us            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.958ms        44.88%      40.958ms     639.965us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.136ms        42.88%      39.136ms     305.747us           128  
                                     aten::index_select         2.21%       2.047ms         5.22%       4.832ms      18.874us       1.067ms         1.17%       1.067ms       4.166us           256  
                                            aten::copy_         3.08%       2.855ms         6.72%       6.222ms      13.888us     880.252us         0.96%     881.660us       1.968us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     861.567us         0.94%     861.567us       4.487us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     357.307us         0.39%     357.307us       2.791us           128  
                                              aten::mul         1.33%       1.235ms         2.13%       1.969ms      15.379us     288.667us         0.32%     288.667us       2.255us           128  
                                              aten::sum         0.77%     716.977us         1.17%       1.085ms      16.947us     283.452us         0.31%     283.452us       4.429us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     283.452us         0.31%     283.452us       4.429us            64  
                                             aten::silu         0.90%     836.022us         1.41%       1.303ms      20.355us     259.487us         0.28%     259.487us       4.054us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     259.487us         0.28%     259.487us       4.054us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.993us         0.22%     204.993us       3.203us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     190.686us         0.21%     190.686us       2.979us            64  
                                            aten::where         1.13%       1.050ms         2.14%       1.985ms      15.508us     178.590us         0.20%     178.590us       1.395us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.590us         0.20%     178.590us       1.395us           128  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     176.833us         0.19%     176.833us       1.382us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.083us         0.19%     173.083us       2.704us            64  
