profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     771.658ms       325.45%     771.658ms      12.057ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     637.923ms       269.04%     637.923ms       9.968ms            64  
                                            aten::copy_         1.64%      12.900ms        24.80%     195.074ms     121.921us     170.162ms        71.77%     170.162ms     106.351us          1600  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     168.046ms        70.87%     168.046ms     525.144us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      55.417ms        23.37%      55.417ms     216.472us           256  
                                     aten::index_select        20.86%     164.065ms        23.94%     188.284ms     105.069us       3.852ms         1.62%       3.852ms       2.150us          1792  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.897ms         1.22%       2.897ms       3.018us           960  
                                          aten::nonzero         1.28%      10.092ms         2.78%      21.854ms      85.368us       1.573ms         0.66%       1.573ms       6.145us           256  
                                            aten::index         1.22%       9.633ms         3.11%      24.430ms      54.532us       1.446ms         0.61%       2.193ms       4.896us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     954.968us         0.40%     954.968us       3.730us           256  
                                 aten::_index_put_impl_         0.39%       3.087ms         0.62%       4.897ms      38.256us     754.109us         0.32%     754.109us       5.891us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     754.109us         0.32%     754.109us       5.891us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     715.556us         0.30%     715.556us       2.795us           256  
                                             aten::sort         0.72%       5.651ms         2.48%      19.520ms     101.667us     651.872us         0.27%       1.354ms       7.050us           192  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     651.872us         0.27%     651.872us       5.093us           128  
                                      aten::index_copy_         0.31%       2.456ms         0.51%       4.018ms      31.389us     564.639us         0.24%     564.639us       4.411us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     564.639us         0.24%     564.639us       4.411us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     553.113us         0.23%     553.113us       2.161us           256  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     535.614us         0.23%     535.614us       1.395us           384  
