profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        1.078s       434.79%        1.078s      16.846ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     929.652ms       374.91%     929.652ms      14.526ms            64  
                                            aten::copy_         1.68%      18.424ms        22.21%     243.061ms     151.913us     190.416ms        76.79%     190.416ms     119.010us          1600  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     188.564ms        76.04%     188.564ms     589.263us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      47.464ms        19.14%      47.464ms     185.407us           256  
                                     aten::index_select        28.14%     308.061ms        30.60%     334.930ms     186.903us       3.369ms         1.36%       3.369ms       1.880us          1792  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.537ms         1.02%       2.537ms       2.642us           960  
                                          aten::nonzero         0.97%      10.600ms         2.15%      23.539ms      91.947us       1.384ms         0.56%       1.384ms       5.406us           256  
                                            aten::index         1.01%      11.037ms         2.45%      26.799ms      59.820us       1.273ms         0.51%       1.930ms       4.308us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     832.673us         0.34%     832.673us       3.253us           256  
                                 aten::_index_put_impl_         0.21%       2.269ms         0.37%       4.080ms      31.873us     657.247us         0.27%     657.247us       5.135us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     657.247us         0.27%     657.247us       5.135us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     618.523us         0.25%     618.523us       2.416us           256  
                                             aten::sort         0.52%       5.702ms         2.10%      23.001ms     119.795us     567.067us         0.23%       1.175ms       6.118us           192  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     567.067us         0.23%     567.067us       4.430us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     486.241us         0.20%     486.241us       1.899us           256  
                                      aten::index_copy_         0.24%       2.598ms         0.40%       4.416ms      34.501us     478.531us         0.19%     478.531us       3.739us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     478.531us         0.19%     478.531us       3.739us           128  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     463.861us         0.19%     463.861us       1.208us           384  
