profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     226.145ms        84.95%     226.145ms       3.534ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     223.961ms        84.13%     223.961ms       3.499ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.096ms        15.44%      41.096ms     642.118us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.264ms        14.75%      39.264ms     306.749us           128  
                                     aten::index_select         0.89%       2.380ms         2.08%       5.585ms      21.817us       1.078ms         0.41%       1.078ms       4.212us           256  
                                            aten::copy_         1.17%       3.133ms         2.70%       7.231ms      16.140us     896.510us         0.34%     897.886us       2.004us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     872.641us         0.33%     872.641us       4.545us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     357.780us         0.13%     357.780us       2.795us           128  
                                              aten::mul         0.52%       1.384ms         0.83%       2.222ms      17.358us     289.310us         0.11%     289.310us       2.260us           128  
                                              aten::sum         0.31%     834.578us         0.47%       1.253ms      19.575us     284.956us         0.11%     284.956us       4.452us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     284.956us         0.11%     284.956us       4.452us            64  
                                             aten::silu         0.35%     938.375us         0.54%       1.457ms      22.763us     260.673us         0.10%     260.673us       4.073us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     260.673us         0.10%     260.673us       4.073us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.602us         0.08%     205.602us       3.213us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.794us         0.07%     193.794us       3.028us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     189.574us         0.07%     189.574us       1.481us           128  
                                            aten::where         0.45%       1.201ms         0.86%       2.297ms      17.946us     179.301us         0.07%     179.301us       1.401us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.301us         0.07%     179.301us       1.401us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.505us         0.07%     173.505us       2.711us            64  
