profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                              aten::_local_scalar_dense         0.57%     391.912us        20.05%      13.715ms     428.583us      37.022us         0.08%      37.022us       1.157us            32  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      37.022us         0.08%      37.022us       1.157us            32  
                                       cuLaunchKernelEx         1.22%     836.912us         1.22%     836.912us       8.718us      17.760us         0.04%      17.760us       0.185us            96  
                                  cudaStreamIsCapturing         0.36%     246.391us         0.36%     246.391us       7.700us       6.879us         0.01%       6.879us       0.215us            32  
                                         e4b::p66.token         1.15%     789.088us        99.33%      67.933ms      16.983ms       0.000us         0.00%       3.400ms     849.932us             4  
                                         e4b::p66.layer        22.12%      15.128ms        98.18%      67.144ms       2.098ms       0.000us         0.00%       3.400ms     106.242us            32  
                                           aten::select         0.68%     467.574us         0.80%     549.859us       4.166us       0.000us         0.00%       0.000us       0.000us           132  
                                       aten::as_strided         0.56%     383.174us         0.56%     383.174us       0.848us       0.000us         0.00%       0.000us       0.000us           452  
                                        aten::unsqueeze         0.32%     220.415us         0.38%     257.127us       2.678us       0.000us         0.00%       0.000us       0.000us            96  
                                          aten::reshape         0.27%     187.704us         0.63%     433.881us       4.520us       0.000us         0.00%       0.000us       0.000us            96  
                                             aten::view         0.36%     246.177us         0.36%     246.177us       2.564us       0.000us         0.00%       0.000us       0.000us            96  
                                               aten::to         0.61%     417.836us         6.73%       4.600ms      11.058us       0.000us         0.00%     554.553us       1.333us           416  
                                Activity Buffer Request         1.94%       1.325ms         1.94%       1.325ms       1.325ms       0.000us         0.00%       0.000us       0.000us             1  
                                       cudaLaunchKernel        11.71%       8.009ms        11.71%       8.009ms       7.151us       0.000us         0.00%       0.000us       0.000us          1120  
                                       aten::is_nonzero         0.11%      74.127us        20.30%      13.882ms     433.799us       0.000us         0.00%      37.022us       1.157us            32  
                                             aten::item         0.14%      92.783us        20.19%      13.807ms     431.483us       0.000us         0.00%      37.022us       1.157us            32  
                                        cudaMemcpyAsync         1.91%       1.303ms         1.91%       1.303ms      13.573us       0.000us         0.00%       0.000us       0.000us            96  
                                  cudaStreamSynchronize        18.81%      12.867ms        18.81%      12.867ms     402.107us       0.000us         0.00%       0.000us       0.000us            32  
                                         e4b::p66.fetch        11.55%       7.899ms        28.33%      19.373ms     605.393us       0.000us         0.00%       1.289ms      40.291us            32  
                                            aten::empty         1.12%     767.948us         1.12%     767.948us       4.000us       0.000us         0.00%       0.000us       0.000us           192  
                                          aten::resize_         0.98%     671.279us         0.98%     671.279us       5.244us       0.000us         0.00%       0.000us       0.000us           128  
                                          aten::__and__         0.16%     106.445us         1.62%       1.108ms      17.307us       0.000us         0.00%     126.079us       1.970us            64  
