profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     303.588ms        88.36%     303.588ms       4.744ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     301.330ms        87.70%     301.330ms       4.708ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.090ms        11.96%      41.090ms     642.024us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.262ms        11.43%      39.262ms     306.736us           128  
                                     aten::index_select         0.66%       2.285ms         5.34%      18.420ms      71.953us       1.074ms         0.31%       1.093ms       4.271us           256  
                                            aten::copy_         0.90%       3.113ms         2.04%       7.057ms      15.752us     897.112us         0.26%     901.880us       2.013us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     868.186us         0.25%     868.186us       4.522us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     358.209us         0.10%     358.209us       2.799us           128  
                                              aten::mul         0.42%       1.459ms         0.72%       2.492ms      19.467us     289.632us         0.08%     292.320us       2.284us           128  
                                              aten::sum         0.24%     838.790us         0.36%       1.249ms      19.511us     284.734us         0.08%     284.734us       4.449us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     284.734us         0.08%     284.734us       4.449us            64  
                                             aten::silu         0.28%     974.782us         0.43%       1.494ms      23.345us     260.094us         0.08%     260.094us       4.064us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     260.094us         0.08%     260.094us       4.064us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.666us         0.06%     205.666us       3.214us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     192.989us         0.06%     192.989us       3.015us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     190.494us         0.06%     190.494us       1.488us           128  
                                            aten::where         0.35%       1.192ms         0.65%       2.258ms      17.637us     180.384us         0.05%     180.384us       1.409us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     180.384us         0.05%     180.384us       1.409us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.603us         0.05%     173.603us       2.713us            64  
