profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us        1.044s       315.63%        1.044s      32.611ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     999.599ms       302.33%     999.599ms      31.237ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     665.984ms       201.43%     665.984ms      20.812ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     295.591ms        89.40%     295.591ms       9.237ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      31.759ms         9.61%      31.759ms     496.233us            64  
                                            aten::copy_         0.51%       5.313ms         1.38%      14.358ms      28.042us     871.490us         0.26%     871.490us       1.702us           512  
                                     aten::index_select         0.20%       2.139ms         0.41%       4.243ms      44.200us     501.852us         0.15%     501.852us       5.228us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     388.125us         0.12%     388.125us       6.064us            64  
                                              aten::sum         0.24%       2.556ms         0.54%       5.646ms      58.808us     387.457us         0.12%     537.605us       5.600us            96  
                                              aten::mul         0.26%       2.708ms         0.42%       4.372ms      22.768us     364.544us         0.11%     364.544us       1.899us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     341.919us         0.10%     341.919us       3.562us            96  
                                            aten::clamp         0.12%       1.279ms         0.18%       1.928ms      30.126us     216.541us         0.07%     216.541us       3.383us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     216.541us         0.07%     216.541us       3.383us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     211.009us         0.06%     211.009us       3.297us            64  
                                              aten::add         0.16%       1.641ms         0.25%       2.588ms      26.957us     190.337us         0.06%     190.337us       1.983us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     176.448us         0.05%     176.448us       5.514us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     150.148us         0.05%     150.148us       2.346us            64  
                                              aten::any         0.07%     738.372us         0.11%       1.110ms      34.680us     132.930us         0.04%     132.930us       4.154us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     132.930us         0.04%     132.930us       4.154us            32  
