profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      75.565ms       111.65%      75.565ms       1.181ms            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      63.169ms        93.34%      63.169ms     493.504us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      13.727ms        20.28%      13.727ms     214.488us            64  
                                     aten::index_select         4.17%       4.009ms         9.33%       8.968ms      35.033us       1.498ms         2.21%       1.498ms       5.853us           256  
                                            aten::copy_         5.04%       4.845ms        12.49%      12.003ms      26.792us       1.246ms         1.84%       1.248ms       2.785us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.191ms         1.76%       1.191ms       6.203us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     507.260us         0.75%     507.260us       3.963us           128  
                                              aten::sum         1.54%       1.481ms         2.30%       2.215ms      34.607us     423.998us         0.63%     423.998us       6.625us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     423.998us         0.63%     423.998us       6.625us            64  
                                              aten::mul         2.34%       2.252ms         3.72%       3.577ms      27.944us     423.900us         0.63%     423.900us       3.312us           128  
                                             aten::silu         1.50%       1.446ms         2.35%       2.256ms      35.255us     350.971us         0.52%     350.971us       5.484us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     350.971us         0.52%     350.971us       5.484us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     307.196us         0.45%     307.196us       4.800us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     294.782us         0.44%     294.782us       4.606us            64  
                                            aten::where         2.07%       1.994ms         3.85%       3.695ms      28.868us     272.862us         0.40%     272.862us       2.132us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     272.862us         0.40%     272.862us       2.132us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     261.054us         0.39%     261.054us       4.079us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     249.948us         0.37%     249.948us       3.905us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     214.655us         0.32%     214.655us       1.677us           128  
