profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     147.166ms       205.04%     147.166ms       2.299ms            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      62.995ms        87.77%      62.995ms     492.145us           128  
                                     aten::index_select         3.80%       6.308ms         8.58%      14.251ms      24.741us       2.668ms         3.72%       2.668ms       4.631us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.908ms         2.66%       1.908ms       4.258us           448  
                                            aten::copy_         2.59%       4.295ms         6.11%      10.144ms      17.611us       1.194ms         1.66%       1.194ms       2.073us           576  
                                          aten::nonzero         3.38%       5.614ms        18.89%      31.377ms     245.130us     895.905us         1.25%     895.905us       6.999us           128  
                                            aten::index         2.82%       4.689ms         4.40%       7.314ms      38.094us     817.440us         1.14%     817.440us       4.257us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     759.838us         1.06%     759.838us       5.936us           128  
                                              aten::sum         0.95%       1.574ms         1.35%       2.240ms      35.000us     430.078us         0.60%     430.078us       6.720us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     430.078us         0.60%     430.078us       6.720us            64  
                                 aten::_index_put_impl_         0.66%       1.090ms         1.21%       2.002ms      31.288us     423.390us         0.59%     423.390us       6.615us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     423.390us         0.59%     423.390us       6.615us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     409.121us         0.57%     409.121us       3.196us           128  
                                             aten::sort         1.27%       2.101ms         4.72%       7.840ms     122.506us     376.670us         0.52%     771.932us      12.061us            64  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     376.670us         0.52%     376.670us       5.885us            64  
                                      aten::index_copy_         0.71%       1.176ms         1.16%       1.931ms      30.169us     359.551us         0.50%     359.551us       5.618us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     359.551us         0.50%     359.551us       5.618us            64  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     309.118us         0.43%     309.118us       2.415us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     303.164us         0.42%     303.164us       2.368us           128  
