profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     942.900ms       285.61%     942.900ms      29.466ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     900.723ms       272.84%     900.723ms      28.148ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     568.696ms       172.26%     568.696ms      17.772ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     295.912ms        89.63%     295.912ms       9.247ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      31.020ms         9.40%      31.020ms     484.691us            64  
                                            aten::copy_         0.53%       5.034ms         1.30%      12.231ms      23.889us     851.160us         0.26%     851.160us       1.662us           512  
                                     aten::index_select         0.25%       2.313ms         0.46%       4.303ms      44.823us     492.441us         0.15%     492.441us       5.130us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     381.274us         0.12%     381.274us       5.957us            64  
                                              aten::sum         0.25%       2.316ms         0.56%       5.278ms      54.981us     378.557us         0.11%     524.284us       5.461us            96  
                                              aten::mul         0.26%       2.460ms         0.42%       4.006ms      20.863us     355.486us         0.11%     355.486us       1.851us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     333.823us         0.10%     333.823us       3.477us            96  
                                            aten::clamp         0.13%       1.193ms         0.19%       1.809ms      28.261us     211.425us         0.06%     211.425us       3.304us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     211.425us         0.06%     211.425us       3.304us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     205.761us         0.06%     205.761us       3.215us            64  
                                              aten::add         0.16%       1.492ms         0.24%       2.296ms      23.921us     186.685us         0.06%     186.685us       1.945us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     172.796us         0.05%     172.796us       5.400us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     145.727us         0.04%     145.727us       2.277us            64  
                                              aten::any         0.26%       2.458ms         0.30%       2.844ms      88.890us     129.920us         0.04%     129.920us       4.060us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     129.920us         0.04%     129.920us       4.060us            32  
