profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      65.469ms       102.01%      65.469ms       1.023ms            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      62.981ms        98.14%      62.981ms     492.042us           128  
                                            aten::copy_         2.54%       1.723ms         5.05%       3.425ms      17.838us     463.958us         0.72%     463.958us       2.416us           192  
                                     aten::index_select         2.29%       1.554ms         4.83%       3.279ms      51.240us     370.941us         0.58%     377.405us       5.897us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     370.941us         0.58%     370.941us       5.796us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     275.128us         0.43%     275.128us       2.149us           128  
                                          _combine_rows         0.00%       0.000us         0.00%       0.000us       0.000us     191.167us         0.30%     191.167us       2.987us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     188.830us         0.29%     188.830us       2.950us            64  
                                           _swiglu_rows         0.00%       0.000us         0.00%       0.000us       0.000us     170.526us         0.27%     170.526us       2.664us            64  
                                       cuLaunchKernelEx         3.24%       2.197ms         3.24%       2.197ms       8.582us      27.038us         0.04%      27.038us       0.106us           256  
                                Activity Buffer Request         0.36%     240.956us         0.36%     240.956us     240.956us       6.464us         0.01%       6.464us       6.464us             1  
                                         e4b::p66.token         1.91%       1.298ms        72.98%      49.523ms      12.381ms       0.000us         0.00%     868.401us     217.100us             4  
                                         e4b::p66.layer        45.41%      30.813ms        71.06%      48.225ms     753.515us       0.000us         0.00%     868.401us      13.569us            64  
                                           aten::select         1.44%     980.418us         1.74%       1.180ms       4.538us       0.000us         0.00%       0.000us       0.000us           260  
                                       aten::as_strided         0.59%     403.569us         0.59%     403.569us       0.782us       0.000us         0.00%       0.000us       0.000us           516  
                                        aten::unsqueeze         0.49%     334.638us         0.58%     394.435us       3.082us       0.000us         0.00%       0.000us       0.000us           128  
                                               aten::to         0.76%     515.355us         9.14%       6.201ms      16.149us       0.000us         0.00%     463.958us       1.208us           384  
                                          aten::reshape         0.47%     320.860us         1.08%     732.707us       5.724us       0.000us         0.00%       0.000us       0.000us           128  
                                             aten::view         0.61%     411.847us         0.61%     411.847us       3.218us       0.000us         0.00%       0.000us       0.000us           128  
                                            aten::empty         3.03%       2.054ms         3.03%       2.054ms       6.420us       0.000us         0.00%       0.000us       0.000us           320  
                                          aten::resize_         0.46%     310.783us         0.46%     310.783us       4.856us       0.000us         0.00%       0.000us       0.000us            64  
                                       cudaLaunchKernel         3.73%       2.532ms         3.73%       2.532ms       9.891us       0.000us         0.00%       0.000us       0.000us           256  
                                         aten::_to_copy         1.33%     905.593us         8.38%       5.686ms      29.613us       0.000us         0.00%     463.958us       2.416us           192  
                                    aten::empty_strided         2.00%       1.355ms         2.00%       1.355ms       7.058us       0.000us         0.00%       0.000us       0.000us           192  
                                            aten::chunk         0.26%     175.294us         2.58%       1.749ms      27.334us       0.000us         0.00%       0.000us       0.000us            64  
                                            aten::split         1.30%     879.680us         2.32%       1.574ms      24.595us       0.000us         0.00%       0.000us       0.000us            64  
                                           aten::narrow         0.41%     278.902us         1.02%     694.373us       5.425us       0.000us         0.00%       0.000us       0.000us           128  
                                            aten::slice         0.40%     271.258us         0.61%     415.471us       3.246us       0.000us         0.00%       0.000us       0.000us           128  
                                     aten::resolve_conj         0.00%       2.070us         0.00%       2.070us       0.517us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       0.975us         0.00%       0.975us       0.244us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize        26.97%      18.302ms        26.97%      18.302ms       9.151ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 67.861ms
Self CUDA time total: 64.178ms
