profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     485.389ms       159.37%     485.389ms      15.168ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     453.053ms       148.76%     453.053ms      14.158ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     277.984ms        91.27%     277.984ms       8.687ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     147.045ms        48.28%     147.045ms       4.595ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.385ms         8.01%      24.385ms     381.021us            64  
                                            aten::copy_         0.81%       3.937ms         1.88%       9.141ms      17.854us     587.329us         0.19%     587.329us       1.147us           512  
                                     aten::index_select         0.31%       1.493ms         0.63%       3.073ms      32.014us     362.556us         0.12%     362.556us       3.777us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     286.269us         0.09%     286.269us       4.473us            64  
                                              aten::sum         0.38%       1.860ms         0.88%       4.280ms      44.584us     252.536us         0.08%     345.340us       3.597us            96  
                                              aten::mul         0.46%       2.259ms         0.74%       3.595ms      18.726us     232.761us         0.08%     232.761us       1.212us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     232.511us         0.08%     232.511us       2.422us            96  
                                            aten::clamp         0.20%     962.209us         0.31%       1.485ms      23.197us     141.087us         0.05%     141.087us       2.204us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     141.087us         0.05%     141.087us       2.204us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.011us         0.04%     134.011us       2.094us            64  
                                              aten::add         0.24%       1.183ms         0.38%       1.839ms      19.153us     129.503us         0.04%     129.503us       1.349us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     118.525us         0.04%     118.525us       3.704us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      92.804us         0.03%      92.804us       1.450us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      88.287us         0.03%      88.287us       1.379us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      88.256us         0.03%      88.256us       2.758us            32  
