profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      68.076ms       141.37%      68.076ms       2.127ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      31.798ms        66.03%      31.798ms     496.850us            64  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      31.485ms        65.38%      31.485ms     983.915us            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      13.056ms        27.11%      13.056ms     408.011us            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       1.659ms         3.44%       1.659ms      51.829us            32  
                                            aten::copy_         3.47%       2.412ms         7.92%       5.506ms      10.753us     868.293us         1.80%     868.293us       1.696us           512  
                                     aten::index_select         1.46%       1.013ms         3.08%       2.144ms      22.335us     506.110us         1.05%     506.110us       5.272us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     391.325us         0.81%     391.325us       6.114us            64  
                                              aten::sum         1.81%       1.258ms         4.25%       2.952ms      30.754us     389.565us         0.81%     539.804us       5.623us            96  
                                              aten::mul         2.17%       1.507ms         3.61%       2.508ms      13.064us     367.869us         0.76%     367.869us       1.916us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     342.303us         0.71%     342.303us       3.566us            96  
                                            aten::clamp         1.01%     698.776us         1.60%       1.110ms      17.345us     219.040us         0.45%     219.040us       3.422us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     219.040us         0.45%     219.040us       3.422us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     211.744us         0.44%     211.744us       3.309us            64  
                                              aten::add         1.29%     893.518us         2.02%       1.401ms      14.594us     193.884us         0.40%     193.884us       2.020us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     177.821us         0.37%     177.821us       5.557us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     150.239us         0.31%     150.239us       2.347us            64  
                                              aten::any         0.59%     412.094us         0.91%     634.470us      19.827us     133.503us         0.28%     133.503us       4.172us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     133.503us         0.28%     133.503us       4.172us            32  
