profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     273.012ms        87.30%     273.012ms       4.266ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     270.676ms        86.55%     270.676ms       4.229ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.889ms        13.08%      40.889ms     638.890us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.054ms        12.49%      39.054ms     305.109us           128  
                                     aten::index_select         1.03%       3.244ms         2.46%       7.724ms      30.173us       1.080ms         0.35%       1.080ms       4.220us           256  
                                            aten::copy_         1.32%       4.141ms         3.32%      10.430ms      23.282us     897.980us         0.29%     899.324us       2.007us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     875.488us         0.28%     875.488us       4.560us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     354.779us         0.11%     354.779us       2.772us           128  
                                              aten::mul         0.62%       1.961ms         0.98%       3.085ms      24.098us     288.287us         0.09%     288.287us       2.252us           128  
                                              aten::sum         0.39%       1.237ms         0.58%       1.834ms      28.651us     285.117us         0.09%     285.117us       4.455us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     285.117us         0.09%     285.117us       4.455us            64  
                                             aten::silu         0.40%       1.252ms         0.64%       2.013ms      31.446us     261.438us         0.08%     261.438us       4.085us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     261.438us         0.08%     261.438us       4.085us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.898us         0.07%     204.898us       3.202us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.022us         0.06%     193.022us       3.016us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     192.001us         0.06%     192.001us       1.500us           128  
                                            aten::where         0.53%       1.661ms         1.00%       3.135ms      24.492us     179.518us         0.06%     179.518us       1.402us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.518us         0.06%     179.518us       1.402us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     172.385us         0.06%     172.385us       2.694us            64  
