profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      59.299ms       145.94%      59.299ms       1.853ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      30.319ms        74.62%      30.319ms     947.475us            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      25.227ms        62.08%      25.227ms     394.171us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      13.027ms        32.06%      13.027ms     407.088us            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       1.492ms         3.67%       1.492ms      46.618us            32  
                                            aten::copy_         4.07%       2.426ms         9.10%       5.422ms      10.590us     632.193us         1.56%     632.193us       1.235us           512  
                                     aten::index_select         1.63%     973.363us         3.63%       2.160ms      22.495us     386.174us         0.95%     386.174us       4.023us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     303.776us         0.75%     303.776us       4.747us            64  
                                              aten::sum         2.05%       1.219ms         4.82%       2.871ms      29.904us     277.594us         0.68%     379.642us       3.955us            96  
                                              aten::mul         2.65%       1.581ms         4.45%       2.648ms      13.792us     255.291us         0.63%     255.291us       1.330us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     252.158us         0.62%     252.158us       2.627us            96  
                                            aten::clamp         1.21%     718.004us         1.93%       1.152ms      18.000us     154.494us         0.38%     154.494us       2.414us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     154.494us         0.38%     154.494us       2.414us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     148.218us         0.36%     148.218us       2.316us            64  
                                              aten::add         1.52%     907.163us         2.47%       1.470ms      15.307us     141.119us         0.35%     141.119us       1.470us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     129.376us         0.32%     129.376us       4.043us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     102.048us         0.25%     102.048us       1.595us            64  
                                              aten::any         0.67%     398.857us         1.03%     612.643us      19.145us      95.968us         0.24%      95.968us       2.999us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      95.968us         0.24%      95.968us       2.999us            32  
