profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     878.865ms       244.84%     878.865ms      13.732ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     847.740ms       236.17%     847.740ms      13.246ms            64  
                                            aten::copy_         0.93%       8.248ms        33.56%     297.864ms     273.772us     303.159ms        84.46%     303.159ms     278.639us          1088  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     302.144ms        84.18%     302.144ms     944.201us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      48.655ms        13.55%      48.655ms     380.116us           128  
                                     aten::index_select        27.31%     242.321ms        28.87%     256.230ms     210.716us       2.319ms         0.65%       2.319ms       1.907us          1216  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.719ms         0.48%       1.719ms       3.358us           512  
                                          aten::nonzero         0.90%       7.979ms         1.95%      17.329ms      67.693us       1.356ms         0.38%       1.356ms       5.297us           256  
                                            aten::index         0.66%       5.876ms         2.02%      17.936ms      56.049us     792.313us         0.22%       1.453ms       4.541us           320  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     599.485us         0.17%     599.485us       4.683us           128  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     434.975us         0.12%     434.975us       1.699us           256  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us     411.009us         0.11%     411.009us       1.606us           256  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     370.716us         0.10%     370.716us       2.896us           128  
                                              aten::sum         0.17%       1.512ms         0.25%       2.178ms      34.025us     344.862us         0.10%     344.862us       5.388us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     344.862us         0.10%     344.862us       5.388us            64  
                                 aten::_index_put_impl_         0.11%     980.391us         0.20%       1.796ms      28.070us     332.061us         0.09%     332.061us       5.188us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     332.061us         0.09%     332.061us       5.188us            64  
                                      aten::index_copy_         0.13%       1.175ms         0.21%       1.892ms      29.556us     310.141us         0.09%     310.141us       4.846us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     310.141us         0.09%     310.141us       4.846us            64  
