profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.token         0.00%       0.000us         0.00%       0.000us       0.000us      92.609ms        99.99%      92.609ms      23.152ms             4  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      50.617ms        54.65%      50.617ms     790.883us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.484ms        42.63%      39.484ms     308.466us           128  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     789.308us         0.85%     789.308us       4.111us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     283.706us         0.31%     283.706us       2.216us           128  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     207.615us         0.22%     207.615us       3.244us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     190.909us         0.21%     190.909us       2.983us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     180.480us         0.19%     180.480us       2.820us            64  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     172.477us         0.19%     172.477us       1.347us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     164.318us         0.18%     164.318us       2.567us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     159.295us         0.17%     159.295us       1.171us           136  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     137.696us         0.15%     137.696us       2.151us            64  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      87.457us         0.09%      87.457us       1.367us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      74.174us         0.08%      74.174us       1.159us            64  
                                         e4b::p66.input         0.00%       0.000us         0.00%       0.000us       0.000us      72.064us         0.08%      72.064us      18.016us             4  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      66.527us         0.07%      66.527us       1.039us            64  
                                            aten::copy_         0.07%      69.578us         0.51%     477.894us      59.737us      13.823us         0.01%      15.871us       1.984us             8  
                                Activity Buffer Request         0.13%     122.844us         0.13%     122.844us     122.844us       2.048us         0.00%       2.048us       2.048us             1  
                                         e4b::p66.token         0.18%     170.985us         2.61%       2.447ms     611.795us       0.000us         0.00%      15.871us       3.968us             4  
                                         e4b::p66.input         0.23%     219.770us         0.82%     770.609us     192.652us       0.000us         0.00%      15.871us       3.968us             4  
                                           aten::select         0.06%      55.818us         0.08%      70.398us       5.866us       0.000us         0.00%       0.000us       0.000us            12  
                                       aten::as_strided         0.02%      17.562us         0.02%      17.562us       0.878us       0.000us         0.00%       0.000us       0.000us            20  
                                        aten::unsqueeze         0.02%      20.298us         0.02%      23.280us       2.910us       0.000us         0.00%       0.000us       0.000us             8  
                                        cudaMemcpyAsync         0.30%     285.472us         0.30%     285.472us      35.684us       0.000us         0.00%       0.000us       0.000us             8  
                                  cudaStreamIsCapturing         0.00%       4.453us         0.00%       4.453us       1.113us       0.000us         0.00%       0.000us       0.000us             4  
                                        cudaGraphLaunch         1.60%       1.501ms         1.60%       1.501ms     375.204us       0.000us         0.00%       0.000us       0.000us             4  
                                   cudaDriverGetVersion         0.00%       0.315us         0.00%       0.315us       0.079us       0.000us         0.00%       0.000us       0.000us             4  
                                     aten::resolve_conj         0.00%       0.921us         0.00%       0.921us       0.230us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       0.318us         0.00%       0.318us       0.079us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize        97.37%      91.244ms        97.37%      91.244ms      45.622ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 93.713ms
Self CUDA time total: 92.614ms
