profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      60.401ms       149.07%      60.401ms       1.888ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us      31.469ms        77.67%      31.469ms     983.403us            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      25.124ms        62.01%      25.124ms     392.564us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us      13.021ms        32.14%      13.021ms     406.897us            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us       1.712ms         4.23%       1.712ms      53.515us            32  
                                            aten::copy_         4.12%       2.505ms         9.46%       5.746ms      11.222us     629.950us         1.55%     629.950us       1.230us           512  
                                     aten::index_select         1.69%       1.029ms         3.63%       2.209ms      23.008us     386.359us         0.95%     386.359us       4.025us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     304.026us         0.75%     304.026us       4.750us            64  
                                              aten::sum         2.11%       1.283ms         4.93%       2.996ms      31.213us     276.447us         0.68%     377.982us       3.937us            96  
                                              aten::mul         2.63%       1.599ms         4.38%       2.659ms      13.852us     254.587us         0.63%     254.587us       1.326us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     250.527us         0.62%     250.527us       2.610us            96  
                                            aten::clamp         1.19%     722.380us         1.87%       1.139ms      17.799us     154.208us         0.38%     154.208us       2.410us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     154.208us         0.38%     154.208us       2.410us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     147.486us         0.36%     147.486us       2.304us            64  
                                              aten::add         1.56%     946.666us         2.45%       1.491ms      15.529us     140.605us         0.35%     140.605us       1.465us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     128.961us         0.32%     128.961us       4.030us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     101.535us         0.25%     101.535us       1.586us            64  
                                              aten::any         0.69%     420.027us         1.06%     646.925us      20.216us      95.874us         0.24%      95.874us       2.996us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      95.874us         0.24%      95.874us       2.996us            32  
