profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     637.202ms       308.79%     637.202ms       9.956ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     518.302ms       251.17%     518.302ms       8.098ms            64  
                                            aten::copy_         1.84%      11.957ms        24.56%     159.859ms      99.912us     153.444ms        74.36%     153.444ms      95.903us          1600  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     151.733ms        73.53%     151.733ms     474.164us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      43.555ms        21.11%      43.555ms     170.136us           256  
                                     aten::index_select        21.14%     137.627ms        24.47%     159.294ms      88.892us       3.126ms         1.51%       3.126ms       1.744us          1792  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.352ms         1.14%       2.352ms       2.450us           960  
                                          aten::nonzero         1.37%       8.891ms         2.99%      19.456ms      76.000us       1.275ms         0.62%       1.275ms       4.980us           256  
                                            aten::index         1.31%       8.539ms         3.43%      22.303ms      49.783us       1.186ms         0.57%       1.791ms       3.998us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     774.040us         0.38%     774.040us       3.024us           256  
                                 aten::_index_put_impl_         0.30%       1.925ms         0.55%       3.586ms      28.013us     604.540us         0.29%     604.540us       4.723us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     604.540us         0.29%     604.540us       4.723us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     568.036us         0.28%     568.036us       2.219us           256  
                                             aten::sort         0.74%       4.820ms         2.65%      17.234ms      89.760us     521.982us         0.25%       1.084ms       5.645us           192  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     521.982us         0.25%     521.982us       4.078us           128  
                                      aten::index_copy_         0.33%       2.154ms         0.55%       3.558ms      27.798us     454.392us         0.22%     454.392us       3.550us           128  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     454.392us         0.22%     454.392us       3.550us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     453.378us         0.22%     453.378us       1.771us           256  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     428.530us         0.21%     428.530us       1.116us           384  
