profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     150.033ms        79.17%     150.033ms       2.344ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     147.482ms        77.82%     147.482ms       2.304ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.880ms        21.57%      40.880ms     638.757us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.045ms        20.60%      39.045ms     305.041us           128  
                                     aten::index_select         1.51%       2.886ms         3.28%       6.291ms      24.574us       1.073ms         0.57%       1.073ms       4.190us           256  
                                            aten::copy_         1.82%       3.488ms         4.27%       8.187ms      18.275us     896.278us         0.47%     897.654us       2.004us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     867.606us         0.46%     867.606us       4.519us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     354.905us         0.19%     354.905us       2.773us           128  
                                              aten::mul         0.88%       1.687ms         1.40%       2.689ms      21.006us     287.424us         0.15%     287.424us       2.246us           128  
                                              aten::sum         0.55%       1.046ms         0.80%       1.531ms      23.922us     287.009us         0.15%     287.009us       4.485us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     287.009us         0.15%     287.009us       4.485us            64  
                                             aten::silu         0.57%       1.092ms         0.88%       1.676ms      26.187us     260.957us         0.14%     260.957us       4.077us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     260.957us         0.14%     260.957us       4.077us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.147us         0.11%     205.147us       3.205us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.185us         0.10%     193.185us       3.019us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     191.838us         0.10%     191.838us       1.499us           128  
                                            aten::where         0.71%       1.358ms         1.31%       2.509ms      19.605us     179.611us         0.09%     179.611us       1.403us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.611us         0.09%     179.611us       1.403us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     171.776us         0.09%     171.776us       2.684us            64  
