profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      48.359ms       109.93%      48.359ms     755.614us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      40.811ms        92.77%      40.811ms     318.838us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us       4.123ms         9.37%       4.123ms      64.420us            64  
                                     aten::index_select         3.89%       2.138ms         9.28%       5.100ms      19.921us       1.067ms         2.43%       1.067ms       4.169us           256  
                                            aten::copy_         5.52%       3.035ms        12.75%       7.007ms      15.641us     869.794us         1.98%     871.202us       1.945us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     855.552us         1.94%     855.552us       4.456us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     366.304us         0.83%     366.304us       2.862us           128  
                                              aten::sum         1.38%     758.050us         2.12%       1.165ms      18.206us     299.356us         0.68%     299.356us       4.677us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     299.356us         0.68%     299.356us       4.677us            64  
                                              aten::mul         2.35%       1.292ms         3.81%       2.095ms      16.366us     298.720us         0.68%     298.720us       2.334us           128  
                                             aten::silu         1.60%     880.001us         2.56%       1.406ms      21.966us     266.591us         0.61%     266.591us       4.165us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     266.591us         0.61%     266.591us       4.165us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     211.777us         0.48%     211.777us       3.309us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     192.609us         0.44%     192.609us       3.010us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     189.246us         0.43%     189.246us       2.957us            64  
                                            aten::where         2.03%       1.118ms         3.92%       2.155ms      16.840us     185.950us         0.42%     185.950us       1.453us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     185.950us         0.42%     185.950us       1.453us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     178.112us         0.40%     178.112us       2.783us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     144.227us         0.33%     144.227us       1.127us           128  
