profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.token         0.00%       0.000us         0.00%       0.000us       0.000us      41.982ms       100.03%      41.982ms      10.496ms             4  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.317ms        93.68%      39.317ms     307.164us           128  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     776.984us         1.85%     776.984us       4.047us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     283.617us         0.68%     283.617us       2.216us           128  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     208.194us         0.50%     208.194us       3.253us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     189.794us         0.45%     189.794us       2.966us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     180.003us         0.43%     180.003us       2.813us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     178.844us         0.43%     178.844us       2.794us            64  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     171.015us         0.41%     171.015us       1.336us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     160.574us         0.38%     160.574us       2.509us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     140.702us         0.34%     140.702us       1.035us           136  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     137.500us         0.33%     137.500us       2.148us            64  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      87.295us         0.21%      87.295us       1.364us            64  
                                         e4b::p66.input         0.00%       0.000us         0.00%       0.000us       0.000us      79.520us         0.19%      79.520us      19.880us             4  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      72.386us         0.17%      72.386us       1.131us            64  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.451us         0.15%      63.451us       0.991us            64  
                                            aten::copy_         0.30%     130.628us         1.49%     641.452us      80.181us      13.760us         0.03%      15.808us       1.976us             8  
                                Activity Buffer Request         0.29%     123.292us         0.29%     123.292us     123.292us       2.048us         0.00%       2.048us       2.048us             1  
                                         e4b::p66.token         0.90%     387.917us         9.68%       4.161ms       1.040ms       0.000us         0.00%      15.808us       3.952us             4  
                                         e4b::p66.input         0.78%     337.102us         2.52%       1.085ms     271.368us       0.000us         0.00%      15.808us       3.952us             4  
                                           aten::select         0.23%     100.924us         0.30%     130.598us      10.883us       0.000us         0.00%       0.000us       0.000us            12  
                                       aten::as_strided         0.08%      34.177us         0.08%      34.177us       1.709us       0.000us         0.00%       0.000us       0.000us            20  
                                        aten::unsqueeze         0.07%      31.910us         0.08%      36.413us       4.552us       0.000us         0.00%       0.000us       0.000us             8  
                                        cudaMemcpyAsync         0.90%     387.532us         0.90%     387.532us      48.441us       0.000us         0.00%       0.000us       0.000us             8  
                                  cudaStreamIsCapturing         0.02%       7.109us         0.02%       7.109us       1.777us       0.000us         0.00%       0.000us       0.000us             4  
                                        cudaGraphLaunch         6.23%       2.680ms         6.23%       2.680ms     670.027us       0.000us         0.00%       0.000us       0.000us             4  
                                   cudaDriverGetVersion         0.00%       0.793us         0.00%       0.793us       0.198us       0.000us         0.00%       0.000us       0.000us             4  
                                     aten::resolve_conj         0.01%       2.594us         0.01%       2.594us       0.649us       0.000us         0.00%       0.000us       0.000us             4  
                                      aten::resolve_neg         0.00%       0.842us         0.00%       0.842us       0.210us       0.000us         0.00%       0.000us       0.000us             4  
                                  cudaDeviceSynchronize        90.18%      38.779ms        90.18%      38.779ms      19.390ms       0.000us         0.00%       0.000us       0.000us             2  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 43.004ms
Self CUDA time total: 41.967ms
