profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     301.449ms        88.33%     301.449ms       4.710ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     299.004ms        87.62%     299.004ms       4.672ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.111ms        12.05%      41.111ms     642.356us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.269ms        11.51%      39.269ms     306.787us           128  
                                     aten::index_select         0.81%       2.771ms         2.59%       8.897ms      34.753us       1.077ms         0.32%       1.082ms       4.225us           256  
                                            aten::copy_         1.05%       3.601ms         2.42%       8.307ms      18.542us     900.320us         0.26%     901.696us       2.013us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     870.938us         0.26%     870.938us       4.536us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     355.515us         0.10%     355.515us       2.777us           128  
                                              aten::mul         0.50%       1.711ms         0.83%       2.857ms      22.321us     289.725us         0.08%     292.413us       2.284us           128  
                                              aten::sum         0.30%       1.037ms         0.46%       1.564ms      24.430us     286.399us         0.08%     286.399us       4.475us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     286.399us         0.08%     286.399us       4.475us            64  
                                             aten::silu         0.32%       1.083ms         0.50%       1.733ms      27.078us     261.341us         0.08%     261.341us       4.083us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     261.341us         0.08%     261.341us       4.083us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     206.072us         0.06%     206.072us       3.220us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.985us         0.06%     193.985us       3.031us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     192.545us         0.06%     192.545us       1.504us           128  
                                            aten::where         0.41%       1.397ms         0.79%       2.709ms      21.167us     179.929us         0.05%     179.929us       1.406us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.929us         0.05%     179.929us       1.406us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     173.310us         0.05%     173.310us       2.708us            64  
