profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     467.470ms       153.45%     467.470ms      14.608ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     435.006ms       142.79%     435.006ms      13.594ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     278.261ms        91.34%     278.261ms       8.696ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     130.214ms        42.74%     130.214ms       4.069ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.197ms         7.94%      24.197ms     378.081us            64  
                                            aten::copy_         0.82%       3.842ms         1.90%       8.898ms      17.380us     586.563us         0.19%     586.563us       1.146us           512  
                                     aten::index_select         0.30%       1.416ms         0.62%       2.880ms      30.001us     361.280us         0.12%     361.280us       3.763us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     285.440us         0.09%     285.440us       4.460us            64  
                                              aten::sum         0.36%       1.678ms         0.84%       3.917ms      40.803us     252.925us         0.08%     345.977us       3.604us            96  
                                              aten::mul         0.42%       1.977ms         0.69%       3.252ms      16.938us     232.350us         0.08%     232.350us       1.210us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     231.266us         0.08%     231.266us       2.409us            96  
                                            aten::clamp         0.19%     909.472us         0.30%       1.402ms      21.899us     140.863us         0.05%     140.863us       2.201us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     140.863us         0.05%     140.863us       2.201us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.333us         0.04%     134.333us       2.099us            64  
                                              aten::add         0.24%       1.145ms         0.38%       1.784ms      18.584us     130.241us         0.04%     130.241us       1.357us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     118.592us         0.04%     118.592us       3.706us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      93.052us         0.03%      93.052us       1.454us            64  
                                              aten::any         0.12%     552.184us         0.18%     824.409us      25.763us      88.193us         0.03%      88.193us       2.756us            32  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      88.193us         0.03%      88.193us       2.756us            32  
