profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      48.384ms       109.48%      48.384ms     756.000us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      41.009ms        92.79%      41.009ms     320.385us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us       3.371ms         7.63%       3.371ms      52.665us            64  
                                     aten::index_select         3.95%       2.115ms         9.43%       5.056ms      19.750us       1.066ms         2.41%       1.066ms       4.163us           256  
                                            aten::copy_         5.45%       2.923ms        12.62%       6.767ms      15.106us     872.636us         1.97%     874.012us       1.951us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     852.918us         1.93%     852.918us       4.442us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     367.552us         0.83%     367.552us       2.871us           128  
                                              aten::mul         2.40%       1.289ms         3.90%       2.088ms      16.314us     300.097us         0.68%     300.097us       2.345us           128  
                                              aten::sum         1.39%     746.997us         2.16%       1.156ms      18.070us     299.616us         0.68%     299.616us       4.682us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     299.616us         0.68%     299.616us       4.682us            64  
                                             aten::silu         1.59%     854.168us         2.55%       1.367ms      21.366us     267.420us         0.61%     267.420us       4.178us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     267.420us         0.61%     267.420us       4.178us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     212.866us         0.48%     212.866us       3.326us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     193.406us         0.44%     193.406us       3.022us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     189.627us         0.43%     189.627us       2.963us            64  
                                            aten::where         2.02%       1.084ms         3.87%       2.074ms      16.206us     187.073us         0.42%     187.073us       1.462us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     187.073us         0.42%     187.073us       1.462us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.107us         0.41%     179.107us       2.799us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     144.862us         0.33%     144.862us       1.132us           128  
