profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     327.045ms       107.54%     327.045ms      10.220ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     294.987ms        97.00%     294.987ms       9.218ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     277.516ms        91.25%     277.516ms       8.672ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.352ms         8.01%      24.352ms     380.505us            64  
                                            aten::copy_         0.69%       2.270ms         1.52%       4.966ms      17.242us     535.034us         0.18%     535.034us       1.858us           288  
                                     aten::index_select         0.55%       1.807ms         1.21%       3.953ms      30.886us     456.293us         0.15%     456.293us       3.565us           128  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     283.492us         0.09%     283.492us       4.430us            64  
                                              aten::sum         0.54%       1.758ms         1.21%       3.976ms      41.417us     258.301us         0.08%     351.130us       3.658us            96  
                                              aten::mul         0.59%       1.948ms         0.97%       3.185ms      16.589us     232.921us         0.08%     232.921us       1.213us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     227.294us         0.07%     227.294us       2.368us            96  
                                            aten::clamp         0.29%     938.364us         0.44%       1.437ms      22.447us     141.500us         0.05%     141.500us       2.211us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     141.500us         0.05%     141.500us       2.211us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.621us         0.04%     134.621us       2.103us            64  
                                              aten::add         0.36%       1.191ms         0.56%       1.837ms      19.139us     130.686us         0.04%     130.686us       1.361us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     123.680us         0.04%     123.680us       3.865us            32  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      97.664us         0.03%      97.664us       3.052us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      92.829us         0.03%      92.829us       1.450us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      89.858us         0.03%      89.858us       1.404us            64  
                                             aten::add_         0.16%     536.630us         0.27%     892.213us      13.941us      87.488us         0.03%      87.488us       1.367us            64  
