profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      47.229ms       105.02%      47.229ms     737.951us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      41.731ms        92.79%      41.731ms     326.020us           128  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us       3.435ms         7.64%       3.435ms      53.679us            64  
                                     aten::index_select         3.94%       2.053ms         9.45%       4.925ms      19.239us       1.094ms         2.43%       1.094ms       4.272us           256  
                                            aten::copy_         5.52%       2.877ms        12.64%       6.588ms      14.705us     884.336us         1.97%     885.712us       1.977us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     877.372us         1.95%     877.372us       4.570us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     372.058us         0.83%     372.058us       2.907us           128  
                                              aten::sum         1.36%     709.103us         2.09%       1.090ms      17.032us     303.549us         0.67%     303.549us       4.743us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     303.549us         0.67%     303.549us       4.743us            64  
                                              aten::mul         2.42%       1.264ms         3.96%       2.063ms      16.119us     303.450us         0.67%     303.450us       2.371us           128  
                                             aten::silu         1.61%     839.404us         2.52%       1.315ms      20.549us     270.145us         0.60%     270.145us       4.221us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     270.145us         0.60%     270.145us       4.221us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     216.188us         0.48%     216.188us       3.378us            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     197.024us         0.44%     197.024us       3.079us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     191.678us         0.43%     191.678us       2.995us            64  
                                            aten::where         2.02%       1.051ms         3.88%       2.023ms      15.808us     189.376us         0.42%     189.376us       1.479us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     189.376us         0.42%     189.376us       1.479us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     181.085us         0.40%     181.085us       2.829us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     146.942us         0.33%     146.942us       1.148us           128  
