profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     440.606ms       145.12%     440.606ms      13.769ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     408.859ms       134.66%     408.859ms      12.777ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     277.150ms        91.28%     277.150ms       8.661ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us     106.036ms        34.92%     106.036ms       3.314ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.280ms         8.00%      24.280ms     379.374us            64  
                                            aten::copy_         0.84%       3.732ms         1.95%       8.628ms      16.852us     586.239us         0.19%     586.239us       1.145us           512  
                                     aten::index_select         0.31%       1.375ms         0.64%       2.813ms      29.303us     362.241us         0.12%     362.241us       3.773us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     286.208us         0.09%     286.208us       4.472us            64  
                                              aten::sum         0.37%       1.656ms         0.87%       3.853ms      40.138us     252.893us         0.08%     345.694us       3.601us            96  
                                              aten::mul         0.43%       1.904ms         0.70%       3.110ms      16.197us     232.984us         0.08%     232.984us       1.213us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     232.415us         0.08%     232.415us       2.421us            96  
                                            aten::clamp         0.20%     880.680us         0.31%       1.355ms      21.177us     141.185us         0.05%     141.185us       2.206us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     141.185us         0.05%     141.185us       2.206us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.174us         0.04%     134.174us       2.096us            64  
                                              aten::add         0.26%       1.133ms         0.40%       1.764ms      18.373us     130.563us         0.04%     130.563us       1.360us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     118.719us         0.04%     118.719us       3.710us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      92.801us         0.03%      92.801us       1.450us            64  
                                             aten::add_         0.12%     547.143us         0.21%     916.892us      14.326us      87.807us         0.03%      87.807us       1.372us            64  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      87.807us         0.03%      87.807us       1.372us            64  
