profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     299.677ms        88.22%     299.677ms       4.682ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     297.901ms        87.69%     297.901ms       4.655ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.138ms        12.11%      41.138ms     642.780us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.283ms        11.56%      39.283ms     306.896us           128  
                                            aten::copy_         0.77%       2.636ms         1.80%       6.153ms      16.024us     822.754us         0.24%     824.162us       2.146us           384  
                                     aten::index_select         0.48%       1.622ms         1.14%       3.877ms      20.190us     768.904us         0.23%     768.904us       4.005us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     564.196us         0.17%     564.196us       4.408us           128  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     358.974us         0.11%     358.974us       2.804us           128  
                                              aten::mul         0.39%       1.321ms         0.63%       2.143ms      16.745us     292.001us         0.09%     292.001us       2.281us           128  
                                              aten::sum         0.24%     820.713us         0.36%       1.231ms      19.229us     286.431us         0.08%     286.431us       4.475us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     286.431us         0.08%     286.431us       4.475us            64  
                                             aten::silu         0.26%     881.142us         0.40%       1.378ms      21.524us     258.594us         0.08%     258.594us       4.041us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     258.594us         0.08%     258.594us       4.041us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.708us         0.06%     204.708us       3.199us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     204.477us         0.06%     204.477us       3.195us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     190.147us         0.06%     190.147us       1.486us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     174.113us         0.05%     174.113us       2.721us            64  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     117.888us         0.03%     117.888us       1.842us            64  
                                            aten::where         0.19%     661.389us         0.39%       1.343ms      20.983us      91.489us         0.03%      91.489us       1.430us            64  
