profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     138.856ms        77.72%     138.856ms       2.170ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     136.595ms        76.46%     136.595ms       2.134ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      40.903ms        22.90%      40.903ms     639.108us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.068ms        21.87%      39.068ms     305.216us           128  
                                     aten::index_select         1.30%       2.337ms         3.04%       5.493ms      21.457us       1.074ms         0.60%       1.074ms       4.194us           256  
                                            aten::copy_         1.74%       3.139ms         4.06%       7.330ms      16.361us     897.731us         0.50%     899.139us       2.007us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     869.024us         0.49%     869.024us       4.526us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     354.689us         0.20%     354.689us       2.771us           128  
                                              aten::mul         0.77%       1.382ms         1.26%       2.275ms      17.771us     288.351us         0.16%     288.351us       2.253us           128  
                                              aten::sum         0.49%     875.710us         0.73%       1.309ms      20.456us     286.916us         0.16%     286.916us       4.483us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     286.916us         0.16%     286.916us       4.483us            64  
                                             aten::silu         0.53%     952.028us         0.83%       1.497ms      23.395us     261.085us         0.15%     261.085us       4.079us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     261.085us         0.15%     261.085us       4.079us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     204.669us         0.11%     204.669us       3.198us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     193.601us         0.11%     193.601us       3.025us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     192.386us         0.11%     192.386us       1.503us           128  
                                            aten::where         0.68%       1.220ms         1.26%       2.278ms      17.800us     179.261us         0.10%     179.261us       1.400us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     179.261us         0.10%     179.261us       1.400us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     172.896us         0.10%     172.896us       2.702us            64  
