profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     269.419ms       163.89%     269.419ms       8.419ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     239.764ms       145.85%     239.764ms       7.493ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     138.003ms        83.95%     138.003ms       4.313ms            32  
                                       e4b::p66.resolve         0.00%       0.000us         0.00%       0.000us       0.000us      77.714ms        47.27%      77.714ms       2.429ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.192ms        14.72%      24.192ms     378.001us            64  
                                            aten::copy_         1.28%       3.442ms         2.93%       7.909ms      15.447us     585.879us         0.36%     585.879us       1.144us           512  
                                     aten::index_select         0.49%       1.310ms         0.99%       2.668ms      27.788us     361.027us         0.22%     361.027us       3.761us            96  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     284.898us         0.17%     284.898us       4.452us            64  
                                              aten::sum         0.61%       1.656ms         1.38%       3.733ms      38.887us     253.375us         0.15%     346.527us       3.610us            96  
                                              aten::mul         0.67%       1.799ms         1.09%       2.935ms      15.286us     232.542us         0.14%     232.542us       1.211us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     230.813us         0.14%     230.813us       2.404us            96  
                                            aten::clamp         0.33%     879.039us         0.50%       1.336ms      20.879us     141.056us         0.09%     141.056us       2.204us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     141.056us         0.09%     141.056us       2.204us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.399us         0.08%     134.399us       2.100us            64  
                                              aten::add         0.39%       1.060ms         0.61%       1.650ms      17.189us     130.489us         0.08%     130.489us       1.359us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     118.976us         0.07%     118.976us       3.718us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      93.152us         0.06%      93.152us       1.456us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      89.021us         0.05%      89.021us       1.391us            64  
                                              aten::any         0.19%     504.493us         0.28%     766.936us      23.967us      87.682us         0.05%      87.682us       2.740us            32  
