profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     185.382ms       112.30%     185.382ms       5.793ms            32  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     153.997ms        93.29%     153.997ms       4.812ms            32  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     138.464ms        83.88%     138.464ms       4.327ms            32  
                                    _gemv_mxfp4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      24.370ms        14.76%      24.370ms     380.777us            64  
                                            aten::copy_         1.09%       2.030ms         2.37%       4.407ms      15.301us     533.792us         0.32%     533.792us       1.853us           288  
                                     aten::index_select         0.86%       1.596ms         1.85%       3.437ms      26.852us     454.045us         0.28%     454.045us       3.547us           128  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     283.038us         0.17%     283.038us       4.422us            64  
                                              aten::sum         0.82%       1.532ms         1.91%       3.546ms      36.939us     258.688us         0.16%     351.552us       3.662us            96  
                                              aten::mul         0.91%       1.685ms         1.48%       2.753ms      14.341us     233.123us         0.14%     233.123us       1.214us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     226.051us         0.14%     226.051us       2.355us            96  
                                            aten::clamp         0.44%     824.554us         0.68%       1.260ms      19.691us     141.186us         0.09%     141.186us       2.206us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     141.186us         0.09%     141.186us       2.206us            64  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     134.720us         0.08%     134.720us       2.105us            64  
                                              aten::add         0.57%       1.057ms         0.88%       1.643ms      17.113us     130.367us         0.08%     130.367us       1.358us            96  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     123.968us         0.08%     123.968us       3.874us            32  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      95.872us         0.06%      95.872us       2.996us            32  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      92.864us         0.06%      92.864us       1.451us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      90.076us         0.05%      90.076us       1.407us            64  
                                             aten::add_         0.25%     469.607us         0.43%     792.105us      12.377us      87.518us         0.05%      87.518us       1.367us            64  
