profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us     913.916ms       248.45%     913.916ms      14.280ms            64  
                                          e4b::p66.cold         0.00%       0.000us         0.00%       0.000us       0.000us     882.042ms       239.78%     882.042ms      13.782ms            64  
                                            aten::copy_         1.00%       9.181ms        33.25%     306.464ms     281.677us     308.318ms        83.82%     308.318ms     283.381us          1088  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     307.241ms        83.52%     307.241ms     960.128us           320  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      51.962ms        14.13%      51.962ms     405.953us           128  
                                     aten::index_select        25.00%     230.416ms        26.64%     245.551ms     201.934us       2.464ms         0.67%       2.464ms       2.026us          1216  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.826ms         0.50%       1.826ms       3.566us           512  
                                          aten::nonzero         0.93%       8.585ms         2.01%      18.512ms      72.312us       1.444ms         0.39%       1.444ms       5.642us           256  
                                            aten::index         0.66%       6.117ms         1.99%      18.380ms      57.439us     839.770us         0.23%       1.545ms       4.827us           320  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     637.949us         0.17%     637.949us       4.984us           128  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     462.431us         0.13%     462.431us       1.806us           256  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us     437.755us         0.12%     437.755us       1.710us           256  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     392.536us         0.11%     392.536us       3.067us           128  
                                              aten::sum         0.17%       1.568ms         0.25%       2.260ms      35.311us     363.424us         0.10%     363.424us       5.679us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     363.424us         0.10%     363.424us       5.679us            64  
                                 aten::_index_put_impl_         0.11%       1.009ms         0.20%       1.849ms      28.895us     352.637us         0.10%     352.637us       5.510us            64  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     352.637us         0.10%     352.637us       5.510us            64  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     331.104us         0.09%     331.104us       2.587us           128  
