profiled decode steps: 4 (active window: 4/4)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         e4b::p66.fetch         0.00%       0.000us         0.00%       0.000us       0.000us     148.839ms        78.88%     148.839ms       2.326ms            64  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     146.441ms        77.60%     146.441ms       2.288ms            64  
                                         e4b::p66.layer         0.00%       0.000us         0.00%       0.000us       0.000us      41.110ms        21.79%      41.110ms     642.349us            64  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us      39.266ms        20.81%      39.266ms     306.769us           128  
                                     aten::index_select         1.09%       2.082ms         2.62%       4.997ms      19.521us       1.073ms         0.57%       1.073ms       4.193us           256  
                                            aten::copy_         1.49%       2.837ms         3.47%       6.608ms      14.751us     902.148us         0.48%     903.556us       2.017us           448  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     867.896us         0.46%     867.896us       4.520us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     356.165us         0.19%     356.165us       2.783us           128  
                                              aten::mul         0.65%       1.241ms         1.05%       2.010ms      15.700us     289.054us         0.15%     289.054us       2.258us           128  
                                              aten::sum         0.37%     710.919us         0.57%       1.090ms      17.029us     288.004us         0.15%     288.004us       4.500us            64  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     288.004us         0.15%     288.004us       4.500us            64  
                                             aten::silu         0.43%     817.307us         0.68%       1.292ms      20.193us     261.279us         0.14%     261.279us       4.082us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     261.279us         0.14%     261.279us       4.082us            64  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     205.534us         0.11%     205.534us       3.211us            64  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     194.462us         0.10%     194.462us       3.038us            64  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     192.929us         0.10%     192.929us       1.507us           128  
                                            aten::where         0.56%       1.076ms         1.07%       2.036ms      15.909us     180.129us         0.10%     180.129us       1.407us           128  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us     180.129us         0.10%     180.129us       1.407us           128  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     172.862us         0.09%     172.862us       2.701us            64  
