profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     771.417us         0.34%     771.417us       2.009us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     731.498us         0.32%     731.498us       1.905us           384  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     723.353us         0.32%     723.353us       3.767us           192  
                                               aten::gt         0.61%       8.114ms         0.89%      11.819ms      30.778us     637.025us         0.28%     637.025us       1.659us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     637.025us         0.28%     637.025us       1.659us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     621.787us         0.28%     621.787us       1.619us           384  
                                          aten::softmax         0.12%       1.585ms         0.99%      13.068ms      68.065us       0.000us         0.00%     618.282us       3.220us           192  
                                            aten::where         0.51%       6.778ms         1.04%      13.815ms      35.977us     614.431us         0.27%     614.431us       1.600us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     614.431us         0.27%     614.431us       1.600us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     537.663us         0.24%     537.663us       2.800us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     509.658us         0.23%     509.658us       1.327us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     507.361us         0.23%     507.361us       1.321us           384  
                                       aten::index_add_         0.26%       3.513ms         0.42%       5.627ms      29.308us     493.883us         0.22%     493.883us       2.572us           192  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     493.883us         0.22%     493.883us       2.572us           192  
                                          _combine_rows         0.00%       0.000us         0.00%       0.000us       0.000us     480.998us         0.21%     480.998us       2.505us           192  
                                            aten::fill_         0.27%       3.595ms         0.55%       7.350ms      18.376us     454.100us         0.20%     454.100us       1.135us           400  
                                           _swiglu_rows         0.00%       0.000us         0.00%       0.000us       0.000us     438.851us         0.19%     438.851us       2.286us           192  
                                        aten::ones_like         0.17%       2.234ms         1.00%      13.297ms      34.627us       0.000us         0.00%     437.525us       1.139us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     437.525us         0.19%     437.525us       1.139us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     425.596us         0.19%     425.596us       2.217us           192  
                                         aten::_softmax         0.21%       2.806ms         0.35%       4.621ms      24.066us     319.332us         0.14%     319.332us       1.663us           192  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     319.332us         0.14%     319.332us       1.663us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     291.936us         0.13%     291.936us       1.520us           192  
                                           aten::argmax         0.02%     308.440us         0.04%     482.579us      40.215us     260.447us         0.12%     260.447us      21.704us            12  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     260.447us         0.12%     260.447us      21.704us            12  
                                           aten::arange         0.06%     835.395us         0.27%       3.619ms      28.271us      65.312us         0.03%     130.624us       1.020us           128  
                                       cuLaunchKernelEx         0.89%      11.850ms         0.89%      11.850ms      12.344us     113.312us         0.05%     113.312us       0.118us           960  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      99.937us         0.04%      99.937us       1.562us            64  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us      65.312us         0.03%      65.312us       1.020us            64  
                                  cudaStreamIsCapturing         0.05%     659.299us         0.05%     659.299us       1.717us      55.808us         0.02%      55.808us       0.145us           384  
                                        aten::embedding         0.01%     162.561us         0.07%     986.230us      82.186us       0.000us         0.00%      34.945us       2.912us            12  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      34.591us         0.02%      34.591us       0.393us            88  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      31.708us         0.01%      31.708us       1.321us            24  
                                              aten::cos         0.01%     186.136us         0.02%     303.195us      25.266us      29.375us         0.01%      29.375us       2.448us            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      29.375us         0.01%      29.375us       2.448us            12  
                                              aten::sin         0.01%     159.007us         0.02%     261.510us      21.793us      28.351us         0.01%      28.351us       2.363us            12  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.326s
Self CUDA time total: 225.159ms
