profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::abs         0.06%       5.871ms         0.23%      23.248ms      30.271us     608.184us         0.07%       1.216ms       1.584us           768  
                                              aten::neg         0.05%       5.044ms         0.08%       8.379ms      21.819us       1.169ms         0.13%       1.169ms       3.045us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.169ms         0.13%       1.169ms       3.045us           384  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.165ms         0.13%       1.165ms       6.068us           192  
                                             aten::sort         0.27%      27.256ms         0.46%      46.577ms     242.586us     526.112us         0.06%       1.077ms       5.610us           192  
                                          aten::argsort         0.00%     404.252us         0.43%      43.651ms     454.700us       0.000us         0.00%       1.077ms      11.220us            96  
                                           aten::arange         0.06%       5.624ms         0.19%      19.487ms      21.749us     486.878us         0.05%     973.756us       1.087us           896  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     908.690us         0.10%     908.690us       2.366us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     860.317us         0.10%     860.317us       2.240us           384  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     814.944us         0.09%     814.944us       4.245us           192  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     770.654us         0.09%     770.654us       2.007us           384  
                                               aten::gt         0.06%       6.334ms         0.10%      10.005ms      26.054us     749.697us         0.08%     749.697us       1.952us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     749.697us         0.08%     749.697us       1.952us           384  
                                          aten::softmax         0.01%       1.349ms         0.11%      10.883ms      56.685us       0.000us         0.00%     741.958us       3.864us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     735.270us         0.08%     735.270us       1.915us           384  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us     732.156us         0.08%     732.156us       1.907us           384  
                                            aten::where         0.05%       5.203ms         0.11%      10.766ms      28.038us     725.054us         0.08%     725.054us       1.888us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     725.054us         0.08%     725.054us       1.888us           384  
                                            aten::fill_         0.04%       3.954ms         0.08%       7.661ms      15.446us     687.418us         0.08%     687.418us       1.386us           496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     663.067us         0.07%     663.067us       1.381us           480  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     627.864us         0.07%     627.864us       3.270us           192  
