profiled replay steps: 8 (batched B=16 graph replay)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         _gemv_int4_b32         0.00%       0.000us         0.00%       0.000us       0.000us      50.721ms        56.17%      50.721ms      66.043us           768  
                                  _gemm_int4_b32_smallm         0.00%       0.000us         0.00%       0.000us       0.000us      10.367ms        11.48%      10.367ms       6.749us          1536  
                          _fp8_paged_decode_split_f8dot         0.00%       0.000us         0.00%       0.000us       0.000us       5.453ms         6.04%       5.453ms      14.202us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       3.715ms         4.11%       3.715ms       9.676us           384  
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_...         0.00%       0.000us         0.00%       0.000us       0.000us       3.070ms         3.40%       3.070ms     383.740us             8  
                                          _quant_x_rows         0.00%       0.000us         0.00%       0.000us       0.000us       2.484ms         2.75%       2.484ms       3.235us           768  
                                       _reduce_partials         0.00%       0.000us         0.00%       0.000us       0.000us       2.443ms         2.71%       2.443ms       3.181us           768  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us       1.675ms         1.86%       1.675ms       4.362us           384  
                                   _fp8_append_bt1_side         0.00%       0.000us         0.00%       0.000us       0.000us       1.377ms         1.53%       1.377ms       1.793us           768  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.178ms         1.30%       1.178ms       3.067us           384  
                                       _router_epilogue         0.00%       0.000us         0.00%       0.000us       0.000us       1.090ms         1.21%       1.090ms       2.839us           384  
                                       _rope_norm_heads         0.00%       0.000us         0.00%       0.000us       0.000us       1.042ms         1.15%       1.042ms       1.357us           768  
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.032ms         1.14%       1.032ms       2.687us           384  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     765.373us         0.85%     765.373us       1.952us           392  
                                          _rmsnorm_rows         0.00%       0.000us         0.00%       0.000us       0.000us     553.985us         0.61%     553.985us       1.413us           392  
                                    _rmsnorm_resid_rows         0.00%       0.000us         0.00%       0.000us       0.000us     545.210us         0.60%     545.210us       1.420us           384  
                                          _combine_rows         0.00%       0.000us         0.00%       0.000us       0.000us     487.497us         0.54%     487.497us       1.270us           384  
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us     474.948us         0.53%     474.948us       1.237us           384  
