profiled decode steps: 127 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::cat         0.62%       7.091ms         0.97%      10.987ms       9.439us       1.744ms         1.09%       1.744ms       1.498us          1164  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.733ms         1.08%       1.733ms       1.504us          1152  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.716ms         1.07%       1.716ms       2.980us           576  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.705ms         1.06%       1.705ms       2.961us           576  
                                             aten::amax         0.84%       9.488ms         1.28%      14.486ms      12.575us       1.600ms         1.00%       1.602ms       1.390us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.600ms         1.00%       1.600ms       1.389us          1152  
                                              aten::neg         0.48%       5.436ms         0.81%       9.170ms       7.960us       1.517ms         0.95%       1.517ms       1.317us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.517ms         0.95%       1.517ms       1.317us          1152  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.311ms         0.82%       1.311ms       2.276us           576  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.304ms         0.81%       1.304ms       1.132us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.198ms         0.75%       1.198ms       1.029us          1164  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.196ms         0.75%       1.196ms       1.038us          1152  
                                          aten::softmax         0.15%       1.678ms         1.22%      13.829ms      24.010us       0.000us         0.00%       1.162ms       2.018us           576  
