profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       1.354ms         1.12%       1.354ms       2.350us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.266ms         1.05%       1.266ms       1.099us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.208ms         1.00%       1.208ms       1.038us          1164  
                                            aten::where         0.48%      10.427ms         1.06%      23.227ms      20.163us       1.159ms         0.96%       1.159ms       1.006us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.159ms         0.96%       1.159ms       1.006us          1152  
                                          aten::softmax         0.11%       2.443ms         1.13%      24.738ms      42.948us       0.000us         0.00%       1.158ms       2.011us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.041ms         0.86%       1.041ms       0.904us          1152  
                                               aten::gt         0.61%      13.315ms         0.94%      20.662ms      17.936us       1.035ms         0.86%       1.035ms       0.898us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.035ms         0.86%       1.035ms       0.898us          1152  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.033ms         0.86%       1.033ms       0.897us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.014ms         0.84%       1.014ms       0.880us          1152  
