profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       1.654ms         1.23%       1.654ms       2.871us           576  
                                              aten::neg         0.41%       9.318ms         0.76%      17.109ms      14.851us       1.453ms         1.08%       1.453ms       1.261us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.453ms         1.08%       1.453ms       1.261us          1152  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       1.354ms         1.01%       1.354ms       2.350us           576  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.261ms         0.94%       1.261ms       1.094us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.259ms         0.94%       1.259ms       1.093us          1152  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.231ms         0.91%       1.231ms       2.138us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.202ms         0.89%       1.202ms       1.032us          1164  
                                          aten::softmax         0.12%       2.688ms         1.00%      22.436ms      38.952us       0.000us         0.00%       1.183ms       2.054us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.159ms         0.86%       1.159ms       1.006us          1152  
                                             aten::silu         0.38%       8.541ms         0.60%      13.537ms      23.501us       1.046ms         0.78%       1.046ms       1.816us           576  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.046ms         0.78%       1.046ms       1.816us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.041ms         0.77%       1.041ms       0.903us          1152  
                                               aten::gt         0.56%      12.708ms         0.88%      19.734ms      17.131us       1.038ms         0.77%       1.038ms       0.901us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.038ms         0.77%       1.038ms       0.901us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.017ms         0.76%       1.017ms       0.883us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     916.025us         0.68%     916.025us       1.590us           576  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     876.272us         0.65%     876.272us       0.761us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     855.389us         0.64%     855.389us       1.485us           576  
                                            aten::fill_         0.21%       4.739ms         0.64%      14.504ms      12.087us     839.738us         0.62%     840.442us       0.700us          1200  
                                        aten::ones_like         0.15%       3.374ms         1.11%      24.945ms      21.654us       0.000us         0.00%     806.811us       0.700us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     806.107us         0.60%     806.107us       0.700us          1152  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     790.050us         0.59%     790.050us       1.372us           576  
                                      _gather_rows_addr         0.00%       0.000us         0.00%       0.000us       0.000us     667.617us         0.50%     667.617us       1.159us           576  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     627.869us         0.47%     627.869us       1.090us           576  
                                       aten::index_add_         0.19%       4.233ms         0.33%       7.382ms      12.816us     621.847us         0.46%     621.847us       1.080us           576  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     621.847us         0.46%     621.847us       1.080us           576  
                                         aten::_softmax         0.17%       3.785ms         0.29%       6.500ms      11.285us     600.572us         0.45%     600.572us       1.043us           576  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     600.572us         0.45%     600.572us       1.043us           576  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     531.202us         0.39%     531.202us       0.922us           576  
                                             aten::div_         0.16%       3.616ms         0.28%       6.409ms      11.127us     516.003us         0.38%     516.003us       0.896us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     514.174us         0.38%     514.174us       0.893us           576  
                                           aten::arange         0.07%       1.519ms         0.35%       7.802ms      20.319us     126.270us         0.09%     252.540us       0.658us           384  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     170.118us         0.13%     170.118us       0.886us           192  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     126.270us         0.09%     126.270us       0.658us           192  
                                       cuLaunchKernelEx         0.84%      18.922ms         0.84%      18.922ms       8.213us     122.272us         0.09%     122.272us       0.053us          2304  
                                           aten::argmax         0.01%     236.834us         0.02%     550.119us      45.843us      64.287us         0.05%      64.287us       5.357us            12  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.250s
Self CUDA time total: 134.616ms
