profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.724ms         0.18%       1.724ms       1.497us          1152  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.669ms         0.18%       1.669ms       2.898us           576  
                                             aten::sort         0.18%       9.056ms         0.63%      32.647ms      56.680us     805.021us         0.08%       1.666ms       2.892us           576  
                                          aten::argsort         0.01%     604.767us         0.53%      27.416ms      95.196us       0.000us         0.00%       1.666ms       5.783us           288  
                                              aten::sum         0.21%      10.621ms         0.32%      16.633ms      19.251us       1.484ms         0.16%       1.484ms       1.718us           864  
void at_cuda_detail::cub::DeviceSelectSweepKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.479ms         0.16%       1.479ms       1.284us          1152  
                                              aten::neg         0.19%       9.652ms         0.35%      17.959ms      15.590us       1.467ms         0.15%       1.467ms       1.273us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.467ms         0.15%       1.467ms       1.273us          1152  
                                           aten::arange         0.21%      10.941ms         0.84%      43.152ms      16.054us     706.266us         0.07%       1.413ms       0.525us          2688  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us       1.355ms         0.14%       1.355ms       2.353us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.266ms         0.13%       1.266ms       1.099us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.209ms         0.13%       1.209ms       1.038us          1164  
                                          aten::softmax         0.04%       2.305ms         0.45%      23.428ms      40.674us       0.000us         0.00%       1.174ms       2.039us           576  
                                            aten::where         0.20%      10.215ms         0.44%      22.465ms      19.500us       1.160ms         0.12%       1.160ms       1.007us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.160ms         0.12%       1.160ms       1.007us          1152  
void at_cuda_detail::cub::DeviceReduceSingleTileKern...         0.00%       0.000us         0.00%       0.000us       0.000us       1.129ms         0.12%       1.129ms       0.980us          1152  
                                               aten::gt         0.25%      13.018ms         0.39%      20.211ms      17.545us       1.047ms         0.11%       1.047ms       0.908us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.047ms         0.11%       1.047ms       0.908us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.044ms         0.11%       1.044ms       0.906us          1152  
                                            aten::fill_         0.12%       6.411ms         0.29%      14.899ms      10.013us       1.039ms         0.11%       1.039ms       0.698us          1488  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       1.035ms         0.11%       1.035ms       0.899us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.028ms         0.11%       1.028ms       0.893us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.005ms         0.11%       1.005ms       0.698us          1440  
                                  cudaStreamIsCapturing         0.02%     835.700us         0.02%     835.700us       0.725us     867.902us         0.09%     867.902us       0.753us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     856.169us         0.09%     856.169us       1.486us           576  
                                       aten::index_put_         0.02%     784.856us         0.16%       8.394ms      29.147us       0.000us         0.00%     851.455us       2.956us           288  
                                 aten::_index_put_impl_         0.08%       4.013ms         0.15%       7.609ms      26.422us     851.455us         0.09%     851.455us       2.956us           288  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     851.455us         0.09%     851.455us       2.956us           288  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     817.659us         0.09%     817.659us       1.420us           576  
                                        aten::ones_like         0.05%       2.713ms         0.41%      21.207ms      18.409us       0.000us         0.00%     808.827us       0.702us          1152  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     805.021us         0.08%     805.021us       2.795us           288  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     785.935us         0.08%     785.935us       1.364us           576  
void at_cuda_detail::cub::DeviceCompactInitKernel<at...         0.00%       0.000us         0.00%       0.000us       0.000us     785.852us         0.08%     785.852us       0.682us          1152  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us     706.266us         0.07%     706.266us       0.669us          1056  
                               aten::unique_consecutive         0.14%       7.069ms         0.39%      20.183ms      70.080us     571.360us         0.06%     702.592us       2.440us           288  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     667.871us         0.07%     667.871us       0.773us           864  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 5.160s
Self CUDA time total: 952.963ms
