profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::neg         0.37%       4.477ms         0.62%       7.528ms      19.605us     830.341us         0.08%     830.341us       2.162us           384  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     830.341us         0.08%     830.341us       2.162us           384  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us     819.610us         0.08%     819.610us       4.269us           192  
                                            aten::where         0.62%       7.446ms         1.24%      14.954ms      25.962us     787.451us         0.07%     787.451us       1.367us           576  
                                             aten::silu         0.29%       3.464ms         0.45%       5.427ms      28.265us     773.471us         0.07%     773.471us       4.028us           192  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     773.471us         0.07%     773.471us       4.028us           192  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     637.755us         0.06%     637.755us       1.661us           384  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     632.768us         0.06%     632.768us       3.296us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     617.084us         0.06%     617.084us       3.214us           192  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     616.796us         0.06%     616.796us       3.212us           192  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     543.070us         0.05%     543.070us       1.414us           384  
                                               aten::gt         0.49%       5.954ms         0.73%       8.808ms      22.938us     520.587us         0.05%     520.587us       1.356us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     520.587us         0.05%     520.587us       1.356us           384  
                                          aten::softmax         0.10%       1.227ms         0.82%       9.879ms      51.451us       0.000us         0.00%     512.353us       2.669us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     511.901us         0.05%     511.901us       1.333us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     511.836us         0.05%     511.836us       1.333us           384  
