profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     639.674us         0.33%     639.674us       1.666us           384  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     637.148us         0.33%     637.148us       3.318us           192  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     611.135us         0.32%     611.135us       1.591us           384  
                                               aten::gt         0.64%       7.071ms         0.92%      10.247ms      26.684us     529.310us         0.28%     529.310us       1.378us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     529.310us         0.28%     529.310us       1.378us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     512.303us         0.27%     512.303us       1.334us           384  
                                            aten::where         0.53%       5.928ms         1.06%      11.804ms      30.740us     510.055us         0.27%     510.055us       1.328us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     510.055us         0.27%     510.055us       1.328us           384  
                                          aten::softmax         0.13%       1.481ms         1.02%      11.301ms      58.857us       0.000us         0.00%     509.300us       2.653us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     459.903us         0.24%     459.903us       2.395us           192  
                                       aten::index_add_         0.29%       3.185ms         0.43%       4.779ms      24.891us     419.228us         0.22%     419.228us       2.183us           192  
void at::native::indexFuncSmallIndex<int, long, unsi...         0.00%       0.000us         0.00%       0.000us       0.000us     419.228us         0.22%     419.228us       2.183us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     418.458us         0.22%     418.458us       1.090us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     416.588us         0.22%     416.588us       1.085us           384  
                                          _combine_rows         0.00%       0.000us         0.00%       0.000us       0.000us     415.868us         0.22%     415.868us       2.166us           192  
                                           _swiglu_rows         0.00%       0.000us         0.00%       0.000us       0.000us     385.888us         0.20%     385.888us       2.010us           192  
                                            aten::fill_         0.28%       3.123ms         0.57%       6.337ms      15.843us     374.469us         0.20%     374.469us       0.936us           400  
                                        aten::ones_like         0.18%       1.961ms         1.02%      11.325ms      29.492us       0.000us         0.00%     359.330us       0.936us           384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     359.330us         0.19%     359.330us       0.936us           384  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     355.715us         0.19%     355.715us       1.853us           192  
                                         aten::_softmax         0.22%       2.485ms         0.36%       3.961ms      20.631us     263.000us         0.14%     263.000us       1.370us           192  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us     263.000us         0.14%     263.000us       1.370us           192  
