profiled decode steps: 127 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.047ms         1.17%       2.047ms       0.884us          2316  
                                       aten::index_put_         0.10%       1.214ms         0.68%       8.328ms      14.458us       0.000us         0.00%       1.965ms       3.411us           576  
                                 aten::_index_put_impl_         0.35%       4.349ms         0.58%       7.114ms      12.351us       1.965ms         1.12%       1.965ms       3.411us           576  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.965ms         1.12%       1.965ms       3.411us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.926ms         1.10%       1.926ms       0.836us          2304  
                                              aten::pow         1.03%      12.608ms         1.64%      20.201ms       8.723us       1.903ms         1.09%       1.903ms       0.822us          2316  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.903ms         1.09%       1.903ms       0.822us          2316  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.805ms         1.03%       1.805ms       1.044us          1728  
                                              aten::cat         0.50%       6.192ms         0.79%       9.732ms       8.361us       1.742ms         0.99%       1.742ms       1.496us          1164  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.731ms         0.99%       1.731ms       1.502us          1152  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.677ms         0.96%       1.677ms       2.912us           576  
void at::native::bitonicSortKVInPlace<-2, -1, 16, 16...         0.00%       0.000us         0.00%       0.000us       0.000us       1.618ms         0.92%       1.618ms       2.809us           576  
                                             aten::amax         0.64%       7.883ms         0.95%      11.723ms      10.176us       1.589ms         0.91%       1.591ms       1.381us          1152  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.589ms         0.91%       1.589ms       1.379us          1152  
void at_cuda_detail::cub::detail::select::DeviceSele...         0.00%       0.000us         0.00%       0.000us       0.000us       1.567ms         0.90%       1.567ms       1.361us          1152  
                                              aten::neg         0.38%       4.633ms         0.65%       7.985ms       6.931us       1.494ms         0.85%       1.494ms       1.296us          1152  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.494ms         0.85%       1.494ms       1.296us          1152  
                               aten::unique_consecutive         0.64%       7.835ms         1.75%      21.486ms      37.302us       1.129ms         0.64%       1.321ms       2.293us           576  
void at::native::reduce_kernel<128, 4, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       1.271ms         0.73%       1.271ms       2.207us           576  
                                            aten::fill_         0.35%       4.281ms         0.76%       9.406ms       5.296us       1.243ms         0.71%       1.243ms       0.700us          1776  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.209ms         0.69%       1.209ms       0.700us          1728  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.177ms         0.67%       1.177ms       1.011us          1164  
                                            aten::where         0.43%       5.320ms         0.94%      11.581ms      10.053us       1.170ms         0.67%       1.171ms       1.016us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.170ms         0.67%       1.170ms       1.016us          1152  
void (anonymous namespace)::elementwise_kernel_with_...         0.00%       0.000us         0.00%       0.000us       0.000us       1.160ms         0.66%       1.160ms       0.671us          1728  
                                      aten::index_copy_         0.37%       4.564ms         0.57%       6.998ms      12.150us       1.152ms         0.66%       1.156ms       2.007us           576  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.152ms         0.66%       1.152ms       2.000us           576  
                                          aten::softmax         0.11%       1.331ms         0.92%      11.266ms      19.559us       0.000us         0.00%       1.134ms       1.969us           576  
void at_cuda_detail::cub::detail::reduce::DeviceRedu...         0.00%       0.000us         0.00%       0.000us       0.000us       1.126ms         0.64%       1.126ms       0.978us          1152  
                                             aten::silu         0.33%       4.030ms         0.51%       6.328ms      10.987us       1.079ms         0.62%       1.081ms       1.876us           576  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.079ms         0.62%       1.079ms       1.873us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.076ms         0.61%       1.076ms       0.934us          1152  
                                               aten::gt         0.51%       6.216ms         0.80%       9.819ms       8.523us       1.051ms         0.60%       1.052ms       0.913us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.051ms         0.60%       1.051ms       0.912us          1152  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.034ms         0.59%       1.034ms       0.898us          1152  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.230s
Self CUDA time total: 175.072ms
