profiled decode steps: 47 (active window: 12/12)
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us     993.515ms       501.09%     993.515ms      82.793ms            12  
                                      _gemv_nf4_grouped         0.00%       0.000us         0.00%       0.000us       0.000us     118.288ms        59.66%     118.288ms     308.042us           384  
                                          ProfilerStep*        44.82%     446.700ms       100.00%     996.698ms      83.058ms       0.000us         0.00%      76.251ms       6.354ms            12  
                                           aten::matmul         0.71%       7.113ms         4.80%      47.825ms      48.603us       0.000us         0.00%      39.881ms      40.529us           984  
                                           aten::linear         0.32%       3.200ms         5.75%      57.320ms      58.971us       0.000us         0.00%      39.864ms      41.012us           972  
                                               aten::mm         2.67%      26.603ms         3.57%      35.568ms      36.593us      39.864ms        20.11%      39.864ms      41.012us           972  
void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us      29.919ms        15.09%      29.919ms      38.957us           768  
void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us       9.313ms         4.70%       9.313ms     776.077us            12  
                                            aten::copy_         2.96%      29.544ms         7.16%      71.383ms      17.028us       7.078ms         3.57%       7.078ms       1.689us          4192  
                                               aten::to         0.63%       6.328ms         9.99%      99.609ms      17.317us       0.000us         0.00%       5.992ms       1.042us          5752  
                                         aten::_to_copy         1.77%      17.656ms         9.36%      93.281ms      27.243us       0.000us         0.00%       5.992ms       1.750us          3424  
                                              aten::mul         3.15%      31.362ms         5.06%      50.444ms      17.228us       5.480ms         2.76%       5.480ms       1.872us          2928  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.154ms         2.10%       4.154ms       2.371us          1752  
                                     aten::index_select         1.39%      13.894ms         3.05%      30.418ms      26.132us       3.980ms         2.01%       3.980ms       3.419us          1164  
                                _fp8_paged_decode_split         0.00%       0.000us         0.00%       0.000us       0.000us       3.259ms         1.64%       3.259ms      16.974us           192  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       2.519ms         1.27%       2.519ms       4.374us           576  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.442ms         1.23%       2.442ms       2.544us           960  
                                             aten::mean         1.06%      10.546ms         1.60%      15.954ms      20.453us       2.101ms         1.06%       2.101ms       2.694us           780  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       2.101ms         1.06%       2.101ms       2.694us           780  
